TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20091023,11.739,1.0,9.749,1.729,1.0,14.091,1.582,1.0,7.93,5.96,2.329,10.259,3.165,11.739,1.0,9.749,1.729,1.0,14.091,1.582,1.0,270.089,229.298,1.0,175.882,229.298,1.0,-9999,-9999,291.932,291.932,0.0,252.253,1.0,259.192,252.253,1.0,9.471,1.0,6.676,9.471,1.0,78.237,78.011,1.0,0.0,0.0,0.0,4.189,5.333,1.0,0.501093875,1.0,440.957083333,1.0,440.957083333,1.0,49.651875,1.0,390.748,1.0,7.616,1.0,10.5247,1.0,51.7858,1.0,-9999,-9999,-9999,4.12387,-9999,13.1217,1.0,-9999,-9999,-9999,3.99966,-9999,-9999,-9999,26,22,26,22,0.248399,1.0,0.105373,0.105443,0.246084,1.0,0.105273,0.105343,0.231354,1.0,0.00110016,0.215804,0.227417,0.22804,0.230266,0.234904,0.235111,0.240701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00960486,0.481485,1.0,0.0968511,0.0970926,0.533611,1.06924,1.0,0.189689,0.189689,-0.0137236,0.479669,1.0,0.0966982,0.0969401,0.533611,1.06924,1.0,0.189551,0.189551,-0.0675941,-0.0469326,-0.0458243,-0.0418639,-0.0336129,-0.0332446,-0.0233003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.533611,0.533611,0.533611,0.533611,0.533611,0.533611,0.533611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0448611,0.0792688,0.0621733,0.00297101,0.0338277,0.0445716,0.0448611,0.0641791,0.0765927,0.0792688,0.0904345,-0.174585,-0.166815,-0.169181,0.00259281,-0.195161,-0.183607,-0.183179,-0.174585,-0.157501,-0.150267,-0.142697,0.845493,0.844139,0.875304,0.0967717,0.430775,0.553621,0.559463,0.588184,0.893309,0.911102,2.53713,0.459807,0.461935,0.294995,0.0561496,0.0,0.0,0.0,0.168516,0.459807,0.461935,1.1106,-9999,-9999
20091024,13.197,1.0,11.439,0.928,1.0,15.274,2.225,1.0,9.544,6.787,2.597,12.803,3.567,13.197,1.0,11.439,0.928,1.0,15.274,2.225,1.0,267.538,226.517,1.0,172.946,226.517,1.0,-9999,-9999,311.177,311.177,0.0,264.789,1.0,271.216,264.789,1.0,10.707,1.0,7.191,10.707,1.0,78.32,78.297,1.0,0.0,0.0,0.0,3.573,5.009,1.0,0.3963177875,1.0,435.609166667,1.0,435.609166667,1.0,49.8379166667,1.0,392.548,1.0,11.13,1.0,4.82353,1.0,49.1142,1.0,-9999,-9999,-9999,4.44385,-9999,23.6675,1.0,-9999,-9999,-9999,3.91518,-9999,-9999,-9999,26,22,26,22,0.49682,1.0,0.0936186,0.0975416,0.471597,1.0,0.0923587,0.0963329,0.49614,1.0,0.00583572,0.466887,0.467043,0.467043,0.471597,0.511808,0.521812,0.567732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121626,0.31848,1.0,0.0960597,0.107708,0.900827,0.936295,1.0,0.160796,0.160796,0.0767516,0.343407,1.0,0.0923993,0.104456,0.900827,0.936295,1.0,0.160571,0.160571,0.0683735,0.0686501,0.0686501,0.0767516,0.14829,0.166086,0.24778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.900827,0.900827,0.900827,0.900827,0.900827,0.900827,0.900827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0836758,0.118998,0.108972,0.00388924,0.0836758,0.0838054,0.0846004,0.103843,0.129478,0.134969,0.14882,-0.370441,-0.352599,-0.387168,0.00331402,-0.423711,-0.407954,-0.397815,-0.383212,-0.380443,-0.370441,-0.361265,0.916193,0.915205,0.926424,0.100162,0.50929,0.573749,0.574348,0.612867,0.969871,1.00683,2.64111,0.400613,0.40245,0.25922,0.0486539,0.0,0.0,0.0,0.146714,0.400613,0.40245,0.967864,-9999,-9999
20091025,12.627,1.0,11.495,0.238,1.0,13.965,1.206,1.0,10.559,8.468,3.35,13.031,3.209,12.627,1.0,11.495,0.238,1.0,13.965,1.206,1.0,265.003,220.244,1.0,171.232,220.244,1.0,-9999,-9999,315.182,315.182,0.0,266.003,1.0,273.718,266.003,1.0,10.062,1.0,7.605,10.062,1.0,78.057,78.09,1.0,0.0,0.0,0.0,2.767,5.043,1.0,0.38222685,1.0,423.546875,1.0,423.546875,1.0,48.4472916667,1.0,391.732,1.0,11.787,1.0,1.12486,1.0,40.14,1.0,-9999,-9999,-9999,4.1742,-9999,19.7167,1.0,-9999,-9999,-9999,3.66809,-9999,-9999,-9999,26,22,26,22,0.495184,1.0,0.101354,0.108411,0.491771,1.0,0.101161,0.10823,0.480054,1.0,0.00609771,0.440474,0.440682,0.440707,0.484241,0.506658,0.517631,0.535795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18945,0.231584,1.0,0.100185,0.121334,0.81723,1.08567,1.0,0.177176,0.177176,0.183379,0.230322,1.0,0.0995838,0.120839,0.81723,1.08567,1.0,0.177162,0.177162,0.0921183,0.0924893,0.0925336,0.169982,0.209863,0.229385,0.261698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81723,0.81723,0.81723,0.81723,0.81723,0.81723,0.81723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.116546,0.152168,0.148192,0.00488312,0.116546,0.116884,0.118254,0.13546,0.17073,0.173939,0.201108,-0.328112,-0.339604,-0.331862,0.00229933,-0.358906,-0.343692,-0.3418,-0.331073,-0.323474,-0.322107,-0.310984,0.808802,0.807794,0.797525,0.0859579,0.440813,0.473436,0.476909,0.502906,0.880671,0.900088,2.24227,0.342917,0.344587,0.226537,0.0413527,0.0,0.0,0.0,0.12452,0.342917,0.344587,0.832095,-9999,-9999
20091026,11.201,1.0,10.612,0.591,1.0,11.898,0.771,1.0,9.835,8.025,1.396,11.975,2.278,11.201,1.0,10.612,0.591,1.0,11.898,0.771,1.0,262.485,212.389,1.0,157.334,212.389,1.0,-9999,-9999,324.729,324.729,0.0,272.197,1.0,279.684,272.197,1.0,7.001,1.0,6.341,7.001,1.0,78.001,77.996,1.0,0.0,0.0,0.0,4.356,2.101,1.0,0.203970322917,1.0,408.437291667,1.0,408.437291667,1.0,46.8804166667,1.0,390.85,1.0,12.402,1.0,1.36518,1.0,26.7633,1.0,-9999,-9999,-9999,3.84987,-9999,43.7471,1.0,-9999,-9999,-9999,3.96196,-9999,-9999,-9999,26,22,26,22,0.174231,1.0,0.110129,0.121195,0.167072,1.0,0.109623,0.120735,0.160381,1.0,0.00807059,0.0925978,0.0925978,0.099849,0.167072,0.186112,0.193784,0.256218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.221475,0.0504744,1.0,0.123102,0.125802,0.104577,0.41541,1.0,0.180134,0.19565,0.209352,0.0475533,1.0,0.121889,0.124615,0.103852,0.415058,1.0,0.179923,0.195455,0.184114,0.184837,0.185895,0.206808,0.23148,0.236687,0.277567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0250069,-0.0250069,-0.00765608,0.103852,0.117734,0.12771,0.209513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.141638,0.17907,0.178692,0.00587987,0.141638,0.143468,0.143468,0.168254,0.19812,0.212155,0.25254,0.000413403,0.0119981,0.0183109,0.00404117,-0.0139702,-0.0103401,-0.00696086,0.0119981,0.0496067,0.0508706,0.0588786,0.656974,0.65591,0.641439,0.0670102,0.33404,0.352353,0.359528,0.482789,0.739359,0.742623,1.74115,0.28679,0.288326,0.217851,0.0313622,0.05348,0.0577632,0.0587139,0.133892,0.28679,0.288326,0.701337,-9999,-9999
20091027,11.086,1.0,9.985,0.479,1.0,12.388,1.038,1.0,10.002,8.039,1.173,12.321,2.232,11.086,1.0,9.985,0.479,1.0,12.388,1.038,1.0,259.987,218.225,1.0,165.819,218.225,1.0,-9999,-9999,318.499,318.499,0.0,270.11,1.0,275.791,270.11,1.0,6.784,1.0,6.328,6.784,1.0,78.02,78.005,1.0,0.0,0.0,0.0,4.89,2.283,1.0,0.228351985417,1.0,419.658541667,1.0,419.658541667,1.0,49.1877083333,1.0,390.061,1.0,11.945,1.0,0.930147,1.0,35.4464,1.0,-9999,-9999,-9999,3.97168,-9999,47.3173,1.0,-9999,-9999,-9999,3.92589,-9999,-9999,-9999,26,22,26,22,0.21475,1.0,0.0988545,0.111221,0.209617,1.0,0.0983714,0.110792,0.20236,1.0,0.00886163,0.103919,0.150332,0.154033,0.209617,0.233886,0.252271,0.273836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.244264,0.102603,1.0,0.121132,0.123147,0.162837,0.337966,1.0,0.15068,0.174215,0.235511,0.103521,1.0,0.12014,0.122172,0.162389,0.337833,1.0,0.150391,0.173965,0.215349,0.216723,0.220475,0.228394,0.249999,0.261099,0.267089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0437764,0.0555109,0.0632922,0.162389,0.201301,0.230398,0.261206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.174969,0.211979,0.21506,0.00644473,0.174969,0.176623,0.176796,0.206294,0.23669,0.248742,0.293389,-0.00855835,0.00236212,0.0127004,0.00536852,-0.0219686,-0.0206339,-0.00855835,0.00368522,0.0225901,0.0262911,0.0840402,0.608157,0.607253,0.586288,0.0583415,0.26349,0.26963,0.334367,0.502219,0.699131,0.702175,1.51515,0.236519,0.237668,0.234562,0.0204255,0.0857514,0.159256,0.171639,0.206211,0.236692,0.238071,0.573448,-9999,-9999
20091028,11.945,1.0,10.746,0.593,1.0,13.363,1.098,1.0,9.469,7.699,0.979,11.562,1.984,11.945,1.0,10.746,0.593,1.0,13.363,1.098,1.0,257.507,213.341,1.0,155.757,213.341,1.0,-9999,-9999,320.035,320.035,0.0,266.3,1.0,276.75,266.3,1.0,8.694,1.0,6.011,8.694,1.0,78.232,78.137,1.0,0.0,0.0,0.0,4.94,2.517,1.0,0.281767420833,1.0,410.269166667,1.0,410.269166667,1.0,48.2347916667,1.0,391.087,1.0,11.876,1.0,-0.0384748,1.0,33.6804,1.0,-9999,-9999,-9999,4.27864,-9999,40.3221,1.0,-9999,-9999,-9999,4.40856,-9999,-9999,-9999,26,22,26,22,-0.063187,1.0,0.110338,0.150398,-0.0663831,1.0,0.110263,0.150343,-0.0159826,1.0,0.0172599,-0.0905362,-0.0902394,-0.0902394,-0.0572655,-0.0448986,0.114164,0.211259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.204219,0.255387,1.0,0.113989,0.125245,-0.3742,0.949864,1.0,0.188862,0.243408,0.19891,0.254377,1.0,0.114006,0.12526,-0.374646,0.94953,1.0,0.188655,0.243247,0.156844,0.157341,0.157341,0.210902,0.218584,0.261125,0.310443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.375714,-0.375676,-0.375676,-0.370623,-0.345025,-0.0685714,0.0772848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22036,0.250047,0.256261,0.00600446,0.219092,0.219092,0.221605,0.242753,0.279292,0.286912,0.329005,0.311442,0.31643,0.272244,0.0126233,0.108488,0.128165,0.27102,0.309332,0.314737,0.326676,0.33577,0.616587,0.615947,0.589725,0.0542198,0.272427,0.276044,0.317956,0.548629,0.726107,0.727643,1.42119,0.18101,0.181906,0.220383,0.0148897,0.0654147,0.176091,0.179665,0.215436,0.221172,0.259595,0.440162,-9999,-9999
20091029,13.018,1.0,11.697,0.532,1.0,14.58,1.239,1.0,9.998,8.202,2.448,12.122,2.74,13.018,1.0,11.697,0.532,1.0,14.58,1.239,1.0,255.048,202.708,1.0,156.683,202.708,1.0,-9999,-9999,319.013,319.013,0.0,285.527,1.0,276.112,285.527,1.0,8.298,1.0,6.843,8.298,1.0,78.323,78.276,1.0,0.0,0.0,0.0,3.018,4.245,1.0,0.415950364583,1.0,389.823125,1.0,389.823125,1.0,46.7902083333,1.0,391.587,1.0,14.072,1.0,4.78433,1.0,32.582,1.0,-9999,-9999,-9999,4.46642,-9999,30.9279,1.0,-9999,-9999,-9999,4.40804,-9999,-9999,-9999,26,22,26,22,0.0625201,1.0,0.106995,0.108057,0.0606027,1.0,0.107027,0.108089,0.0655555,1.0,0.00231798,0.0464682,0.0550223,0.0550223,0.0615724,0.0695418,0.0852441,0.0912856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.298548,0.247751,1.0,0.100357,0.103895,-0.221381,1.13307,1.0,0.191151,0.191151,0.295137,0.248029,1.0,0.100481,0.104015,-0.221381,1.13307,1.0,0.19114,0.19114,0.269991,0.285209,0.285209,0.296862,0.31104,0.338975,0.349723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.221381,-0.221381,-0.221381,-0.221381,-0.221381,-0.221381,-0.221381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.271989,0.291499,0.302278,0.00548527,0.266452,0.266452,0.272813,0.291499,0.3267,0.332814,0.367043,0.234003,0.230897,0.236723,0.00354484,0.205404,0.21143,0.218812,0.230897,0.257142,0.262925,0.27091,0.632699,0.632381,0.610261,0.0486994,0.30807,0.31626,0.347619,0.628518,0.759174,0.769555,1.32142,0.12694,0.127713,0.181453,0.0121125,0.0445937,0.123948,0.126539,0.199581,0.22574,0.236879,0.313746,-9999,-9999
20091030,12.345,1.0,10.952,0.367,1.0,13.99,1.267,1.0,11.113,8.907,2.878,13.721,3.054,12.345,1.0,10.952,0.367,1.0,13.99,1.267,1.0,252.612,219.077,1.0,158.617,219.077,1.0,-9999,-9999,328.474,328.474,0.0,280.224,1.0,282.024,280.224,1.0,7.182,1.0,7.719,7.182,1.0,78.434,78.45,1.0,0.0,0.0,0.0,2.693,3.143,1.0,0.26483988125,1.0,421.3025,1.0,421.3025,1.0,49.7820833333,1.0,392.509,1.0,13.26,1.0,-0.523385,1.0,31.6156,1.0,-9999,-9999,-9999,4.37536,-9999,51.9483,1.0,-9999,-9999,-9999,4.22851,-9999,-9999,-9999,26,22,26,22,0.319576,1.0,0.111394,0.114935,0.314794,1.0,0.111234,0.114779,0.315914,1.0,0.00579469,0.276221,0.290382,0.291124,0.314794,0.330254,0.346998,0.376012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32171,0.125308,1.0,0.113418,0.116589,0.291707,0.923476,1.0,0.192057,0.194059,0.313203,0.126976,1.0,0.112941,0.116126,0.291707,0.923476,1.0,0.192039,0.194041,0.265156,0.283685,0.284027,0.30663,0.334065,0.337703,0.375296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.267389,0.27486,0.276421,0.291707,0.299555,0.33046,0.347033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.301859,0.31725,0.326197,0.00475238,0.296121,0.296121,0.301859,0.31725,0.343342,0.348649,0.381172,0.0108393,0.00245597,0.010283,0.00239448,-0.00340324,0.00107526,0.00412214,0.00777413,0.0126282,0.0150814,0.0205129,0.545268,0.545002,0.54067,0.0355138,0.299688,0.309428,0.334808,0.545268,0.681028,0.681812,1.0084,0.0771077,0.0774708,0.127999,0.00930177,0.0281561,0.0749537,0.0764654,0.154123,0.184396,0.187275,0.204453,-9999,-9999
20091031,11.619,1.0,10.517,0.749,1.0,12.922,1.558,1.0,11.729,9.696,2.65,14.132,3.115,11.619,1.0,10.517,0.749,1.0,12.922,1.558,1.0,250.198,207.792,1.0,158.359,207.792,1.0,-9999,-9999,331.704,331.704,0.0,275.26,1.0,284.041,275.26,1.0,7.177,1.0,7.894,7.177,1.0,78.689,78.603,1.0,0.0,0.0,0.0,2.392,4.979,1.0,0.3877804375,1.0,399.600625,1.0,399.600625,1.0,47.7152083333,1.0,392.957,1.0,12.725,1.0,-1.27408,1.0,23.832,1.0,-9999,-9999,-9999,4.87471,-9999,40.0855,1.0,-9999,-9999,-9999,4.30872,-9999,-9999,-9999,26,22,26,22,0.201825,1.0,0.108766,0.131673,0.201825,1.0,0.108693,0.131612,0.221442,1.0,0.0104117,0.162712,0.171176,0.171176,0.201825,0.229582,0.319602,0.379203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.344031,0.326657,1.0,0.0931395,0.102878,0.0177555,0.688168,1.0,0.200446,0.22289,0.344031,0.326657,1.0,0.0930311,0.10278,0.0177555,0.688168,1.0,0.200341,0.222795,0.330045,0.33952,0.33952,0.344031,0.38456,0.426902,0.446062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0479514,-0.0413537,-0.0413537,0.0177555,0.028216,0.153594,0.275981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.328991,0.341351,0.347846,0.00410575,0.323598,0.323598,0.327571,0.342015,0.357569,0.362992,0.399958,0.143017,0.139526,0.126404,0.00662881,0.0202088,0.0767908,0.116618,0.139526,0.152423,0.1577,0.161567,0.461238,0.461024,0.473123,0.0245878,0.308196,0.310351,0.314888,0.461024,0.602369,0.605633,0.715284,0.0244352,0.0245637,0.0397234,0.00284576,0.0087347,0.0237939,0.0242802,0.0471836,0.0565151,0.0571514,0.0636908,-9999,-9999
20091101,12.979,1.0,12.026,0.628,1.0,14.106,1.18,1.0,10.735,9.259,1.038,12.48,1.953,12.979,1.0,12.026,0.628,1.0,14.106,1.18,1.0,247.808,210.942,1.0,136.947,210.942,1.0,-9999,-9999,348.596,348.596,0.0,261.169,1.0,294.596,261.169,1.0,10.722,1.0,6.312,10.722,1.0,78.492,78.33,1.0,0.0,0.0,0.0,2.961,4.553,1.0,0.342926104167,1.0,405.658333333,1.0,405.658333333,1.0,48.814375,1.0,393.444,1.0,13.139,1.0,1.8424,1.0,30.0007,1.0,-9999,-9999,-9999,4.56479,-9999,44.3419,1.0,-9999,-9999,-9999,4.24144,-9999,-9999,-9999,26,22,26,22,0.216246,1.0,0.115174,0.119461,0.216246,1.0,0.115034,0.119326,0.240363,1.0,0.00738417,0.186474,0.206386,0.206386,0.216246,0.252316,0.269815,0.33977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24308,0.407195,1.0,0.111324,0.112263,0.167382,0.712681,1.0,0.203296,0.209828,0.24308,0.407195,1.0,0.110924,0.111866,0.167382,0.712681,1.0,0.203252,0.209785,0.190113,0.225538,0.225538,0.240548,0.253008,0.254522,0.373076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.167382,0.167382,0.167382,0.167382,0.230318,0.271277,0.273459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.402838,0.402208,0.41207,0.00305495,0.386575,0.391486,0.395288,0.409998,0.42506,0.431293,0.448202,0.20233,0.185962,0.171707,0.00490311,0.0990785,0.143891,0.162138,0.185101,0.193751,0.197107,0.201486,0.533412,0.533372,0.555035,0.0219694,0.407535,0.411156,0.41312,0.533372,0.683575,0.705214,0.718015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20091102,10.901,1.0,9.891,1.501,1.0,12.094,1.522,1.0,10.009,8.404,1.044,11.906,1.625,10.901,1.0,9.891,1.501,1.0,12.094,1.522,1.0,245.443,204.419,1.0,139.669,204.419,1.0,-9999,-9999,330.991,330.991,0.0,271.186,1.0,283.596,271.186,1.0,6.543,1.0,6.399,6.543,1.0,77.916,77.774,1.0,0.0,0.0,0.0,5.32,7.085,1.0,0.615558645833,1.0,393.11375,1.0,393.11375,1.0,46.4514583333,1.0,389.491,1.0,12.559,1.0,-5.04971,1.0,30.724,1.0,-9999,-9999,-9999,4.39821,-9999,48.1969,1.0,-9999,-9999,-9999,4.73533,-9999,-9999,-9999,26,22,26,22,0.848749,1.0,0.124415,0.12449,0.844479,1.0,0.124144,0.124219,0.840887,1.0,0.00102602,0.831304,0.836396,0.836958,0.841919,0.844479,0.845013,0.849017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.454019,0.381582,1.0,0.0911884,0.0914203,1.24793,1.27402,1.0,0.238353,0.238584,0.446422,0.385403,1.0,0.0900615,0.0902962,1.24793,1.27402,1.0,0.238326,0.238557,0.42804,0.433185,0.436331,0.43967,0.44348,0.446198,0.446422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24181,1.24195,1.243,1.24793,1.24876,1.26298,1.2647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.424656,0.436058,0.432605,0.00257999,0.416439,0.419657,0.420671,0.429537,0.436158,0.438181,0.46813,-0.410654,-0.40842,-0.408282,0.00207376,-0.4232,-0.418159,-0.416288,-0.412115,-0.405333,-0.404067,-0.376915,0.489653,0.489162,0.536606,0.0135767,0.405549,0.417016,0.478532,0.508578,0.609335,0.630024,0.642354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20091103,11.681,1.0,9.612,1.324,1.0,14.126,1.494,1.0,8.502,6.561,2.758,10.795,3.262,11.681,1.0,9.612,1.324,1.0,14.126,1.494,1.0,243.105,206.141,1.0,154.81,206.141,1.0,-9999,-9999,298.542,298.542,0.0,269.447,1.0,263.322,269.447,1.0,7.906,1.0,7.155,7.906,1.0,77.775,77.671,1.0,0.0,0.0,0.0,4.865,5.997,1.0,0.6271485,1.0,396.425625,1.0,396.425625,1.0,47.599375,1.0,389.671,1.0,12.039,1.0,2.31124,1.0,25.7919,1.0,-9999,-9999,-9999,4.64212,-9999,50.2223,1.0,-9999,-9999,-9999,4.2465,-9999,-9999,-9999,26,22,26,22,0.102637,1.0,0.103751,0.105122,0.10247,1.0,0.103506,0.10488,0.105349,1.0,0.00258282,0.0916528,0.0918825,0.0918825,0.101911,0.102637,0.125731,0.128093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333363,0.469089,1.0,0.0981219,0.0985729,-0.178181,1.08058,1.0,0.18476,0.187391,0.333067,0.469111,1.0,0.0974154,0.0978697,-0.178181,1.08058,1.0,0.184675,0.187307,0.313822,0.314231,0.314231,0.330752,0.332553,0.333067,0.334131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.178181,-0.178181,-0.178181,-0.178181,-0.178181,-0.115598,-0.113787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.507735,0.511086,0.513042,0.00268262,0.489648,0.499497,0.501317,0.512445,0.518543,0.519393,0.549331,0.413554,0.408615,0.407693,0.00173913,0.380994,0.393717,0.407614,0.409435,0.41471,0.416104,0.416834,0.662865,0.662251,0.690441,0.014837,0.542265,0.557913,0.630961,0.666178,0.756169,0.797901,0.816772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
