TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20090920,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.702,-1.711,0.276,-1.695,0.436,-1.702,0.0,-1.711,0.276,0.0,-1.695,0.436,0.0,100.589,0.0,0.416667,27.561,27.561,0.416667,-9999,-9999,269.176,269.176,0.0,-9999,-9999,234.706,234.706,0.0,-9999,-9999,1.032,1.032,0.0,100.012,100.012,0.0,0.047,0.047,0.0,3.099,3.099,0.0,-9999,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-0.10189,0.0,-9999,-9999,-9999,-9999,-9999,-4.77979,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10,14,0,0,0.0363335,0.0,-9999,-9999,0.0502657,0.0,-9999,-9999,0.0375233,0.0,0.00230375,0.00420098,0.0102998,0.0351268,0.0425541,0.0446049,0.0502657,0.0509637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105576,0.0842261,0.0,-9999,-9999,0.0524806,0.135093,0.0,-9999,-9999,0.0105576,0.0842261,0.0,-9999,-9999,0.0754961,0.164729,0.0,-9999,-9999,0.0105576,0.0105576,0.0105576,0.0105576,0.0234217,0.0275079,0.0276408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00321501,-0.00238104,0.0439639,0.0525772,0.0661447,0.0754961,0.0766492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00241336,0.00250022,0.00933207,0.0014933,0.00225757,0.00250022,0.00255003,0.0027319,0.020684,0.0209895,0.0247557,-0.0302012,-0.0477655,-0.0281913,0.00312376,-0.0487062,-0.048159,-0.041873,-0.0328589,-0.0204374,-0.0121825,0.0165747,0.0583497,0.0608174,0.106266,0.00749309,0.057699,0.0596708,0.0608174,0.0927028,0.130891,0.161475,0.1951,0.0,0.0,0.00272918,0.00139663,0.0,0.0,0.0,0.0,0.0,0.0,0.019508,-9999,-9999
20090921,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.216,0.88,1.549,1.455,0.447,1.216,0.0,0.88,1.549,0.0,1.455,0.447,0.0,95.8097,0.0,0.416667,6.557,6.557,0.416667,-9999,-9999,288.246,288.246,0.0,-9999,-9999,258.156,258.156,0.0,-9999,-9999,1.094,1.094,0.0,98.958,98.958,0.0,2.5,2.5,0.0,2.898,2.898,0.0,-9999,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.406538,0.0,-9999,-9999,-9999,-9999,-9999,-7.10991,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10,14,0,0,0.0553785,0.0,-9999,-9999,0.0708601,0.0,-9999,-9999,0.0524694,0.0,0.00288334,0.0103582,0.018773,0.0478962,0.0564075,0.0659739,0.0661918,0.0708601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139411,0.0796869,0.0,-9999,-9999,0.0815256,0.194333,0.0,-9999,-9999,0.0110481,0.081898,0.0,-9999,-9999,0.109167,0.208247,0.0,-9999,-9999,-0.00738817,0.0105442,0.0105442,0.0110481,0.0139411,0.0188277,0.0213154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017564,0.0279499,0.0674302,0.0819099,0.101455,0.101455,0.109167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00300771,0.00311196,0.011218,0.00177189,0.00281976,0.00311196,0.00317202,0.00338977,0.0256158,0.0257626,0.0286618,-0.0411611,-0.0677481,-0.0412514,0.0039492,-0.0677481,-0.0633721,-0.0628019,-0.0530177,-0.0262274,-0.0207592,0.0116885,0.0764564,0.0777136,0.139799,0.010008,0.0736548,0.0764661,0.0777136,0.129102,0.1828,0.209125,0.254087,0.0,0.0,0.00158116,0.00096865,0.0,0.0,0.0,0.0,0.0,0.0,0.00466146,-9999,-9999
20090922,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.557,1.859,0.557,3.055,0.662,2.557,0.0,1.859,0.557,0.0,3.055,0.662,0.0,91.1153,0.0,0.416667,20.112,20.112,0.416667,-9999,-9999,293.531,293.531,0.0,-9999,-9999,264.654,264.654,0.0,-9999,-9999,1.042,1.042,0.0,98.667,98.667,0.0,0.232,0.232,0.0,2.111,2.111,0.0,-9999,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.542222,0.0,-9999,-9999,-9999,-9999,-9999,-4.9815,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10,14,0,0,0.0322404,0.0,-9999,-9999,0.0475022,0.0,-9999,-9999,0.0361186,0.0,0.00207307,0.0062861,0.0153165,0.0313876,0.0360178,0.0449867,0.0475022,0.0530622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203709,0.0936953,0.0,-9999,-9999,0.0387094,0.152247,0.0,-9999,-9999,0.0203709,0.0936953,0.0,-9999,-9999,0.0639214,0.170688,0.0,-9999,-9999,-0.00761417,0.0195448,0.0203709,0.0203709,0.0211436,0.0211436,0.0281292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113417,0.019416,0.0348822,0.0406173,0.059214,0.0639214,0.0731063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00329547,0.00340828,0.012117,0.0019052,0.00309233,0.00340828,0.00347309,0.00370779,0.0279963,0.0280548,0.0304741,-0.0296876,-0.044094,-0.0240016,0.00341792,-0.0497537,-0.0468072,-0.0415137,-0.0333299,-0.00339176,-4.20711e-05,0.0151577,0.0854905,0.086021,0.15662,0.0113028,0.0814953,0.0851378,0.086021,0.147918,0.209679,0.232738,0.283414,0.0,0.0,0.00239273,0.00127688,0.0,0.0,0.0,0.0,0.0,0.0,0.0142571,-9999,-9999
20090923,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.329,3.117,1.879,3.507,0.841,3.329,0.0,3.117,1.879,0.0,3.507,0.841,0.0,86.5072,0.0,0.458333,16.051,16.051,0.458333,-9999,-9999,288.599,288.599,0.0,-9999,-9999,258.59,258.59,0.0,-9999,-9999,1.098,1.098,0.0,98.42,98.42,0.0,0.669,0.669,0.0,3.399,3.399,0.0,-9999,-9999,-9999,-9999,-9999,-9999,0.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-0.10189,0.0,-9999,-9999,-9999,-9999,-9999,-4.77979,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11,13,0,0,0.0363335,0.0,-9999,-9999,0.0502657,0.0,-9999,-9999,0.0375233,0.0,0.00230375,0.00420098,0.0102998,0.0351268,0.0425541,0.0446049,0.0502657,0.0509637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303419,0.0837093,0.0,-9999,-9999,0.0620714,0.135558,0.0,-9999,-9999,0.00303419,0.0837093,0.0,-9999,-9999,0.0868573,0.165648,0.0,-9999,-9999,0.00303419,0.00303419,0.00303419,0.00303419,0.0132266,0.0170621,0.0188021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00336268,0.00426081,0.0541707,0.0634466,0.0767866,0.0868573,0.0880991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034698,0.00358741,0.0126522,0.00198446,0.00325755,0.00358741,0.00365478,0.0038996,0.029429,0.0294548,0.0315241,-0.0290335,-0.0466783,-0.0248712,0.00342135,-0.0477061,-0.0469662,-0.0407053,-0.0318552,-0.0116902,-0.00524639,0.023343,0.0911149,0.091119,0.167153,0.0121289,0.086304,0.0902109,0.091119,0.160046,0.227031,0.247341,0.301609,0.0,0.0,0.00211734,0.001157,0.0,0.0,0.0,0.0,0.0,0.0,0.0113832,-9999,-9999
20090924,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.586,4.502,0.287,4.657,0.183,4.586,0.0,4.502,0.287,0.0,4.657,0.183,0.0,81.9867,0.0,0.458333,10.037,10.037,0.458333,-9999,-9999,300.077,300.077,0.0,-9999,-9999,272.703,272.703,0.0,-9999,-9999,1.135,1.135,0.0,98.493,98.493,0.0,4.361,4.361,0.0,3.294,3.294,0.0,-9999,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.406538,0.0,-9999,-9999,-9999,-9999,-9999,-7.10991,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11,13,0,0,0.0553785,0.0,-9999,-9999,0.0708601,0.0,-9999,-9999,0.0524694,0.0,0.00288334,0.0103582,0.018773,0.0478962,0.0564075,0.0659739,0.0661918,0.0708601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00868227,0.0775836,0.0,-9999,-9999,0.0911741,0.198747,0.0,-9999,-9999,0.00605234,0.0794424,0.0,-9999,-9999,0.120942,0.211844,0.0,-9999,-9999,-0.00889833,0.00559421,0.00559421,0.00605234,0.0110389,0.0149343,0.0177708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207613,0.0319461,0.0755806,0.0911741,0.112637,0.112637,0.120942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037506,0.00387594,0.0135179,0.00211344,0.00352364,0.00387594,0.00394811,0.00420897,0.0316552,0.0318074,0.033233,-0.0403418,-0.0669841,-0.0389515,0.00416819,-0.0669841,-0.0626681,-0.0620256,-0.0521984,-0.0199994,-0.0160581,0.0162599,0.100122,0.0993092,0.183997,0.0134556,0.0940304,0.0983595,0.0993092,0.179315,0.254591,0.27076,0.330767,0.0,0.0,0.00176616,0.00102563,0.0,0.0,0.0,0.0,0.0,0.0,0.00712873,-9999,-9999
20090925,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.786,1.336,2.242,2.236,0.32,1.786,0.0,1.336,2.242,0.0,2.236,0.32,0.0,77.5555,0.0,0.5,14.311,14.311,0.5,-9999,-9999,273.999,273.999,0.0,-9999,-9999,240.637,240.637,0.0,-9999,-9999,1.069,1.069,0.0,99.007,99.007,0.0,3.05,3.05,0.0,2.728,2.728,0.0,-9999,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.542222,0.0,-9999,-9999,-9999,-9999,-9999,-4.9815,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12,12,0,0,0.0322404,0.0,-9999,-9999,0.0475022,0.0,-9999,-9999,0.0361186,0.0,0.00207307,0.0062861,0.0153165,0.0313876,0.0360178,0.0449867,0.0475022,0.0530622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085138,0.0902314,0.0,-9999,-9999,0.0536229,0.159696,0.0,-9999,-9999,0.0085138,0.0902314,0.0,-9999,-9999,0.083037,0.177338,0.0,-9999,-9999,-0.0146902,0.00794227,0.0085138,0.0085138,0.00915766,0.00915766,0.0185399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021577,0.0289329,0.048166,0.0558488,0.077545,0.083037,0.0937527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00313375,0.00324168,0.0116082,0.00182943,0.0029391,0.00324168,0.00330373,0.00352887,0.0266561,0.0267615,0.0294368,-0.0298664,-0.0442605,-0.0245104,0.00335956,-0.0499161,-0.0469737,-0.0416831,-0.0335463,-0.00475109,-0.00117557,0.0141202,0.0804727,0.0813791,0.147298,0.0105866,0.0771133,0.0804727,0.0813791,0.137617,0.194973,0.219586,0.267102,0.0,0.0,0.00199904,0.00110651,0.0,0.0,0.0,0.0,0.0,0.0,0.0101525,-9999,-9999
20090926,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.556,0.29,0.973,0.822,0.981,0.556,0.0,0.29,0.973,0.0,0.822,0.981,0.0,73.2151,0.0,0.5,13.12,13.12,0.5,-9999,-9999,262.083,262.083,0.0,-9999,-9999,225.985,225.985,0.0,-9999,-9999,1.239,1.239,0.0,98.49,98.49,0.0,0.0,0.0,0.0,3.651,3.651,0.0,-9999,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-0.10189,0.0,-9999,-9999,-9999,-9999,-9999,-4.77979,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12,12,0,0,0.0363335,0.0,-9999,-9999,0.0502657,0.0,-9999,-9999,0.0375233,0.0,0.00230375,0.00420098,0.0102998,0.0351268,0.0425541,0.0446049,0.0502657,0.0509637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000168845,0.0804285,0.0,-9999,-9999,0.0698566,0.138517,0.0,-9999,-9999,0.000168845,0.0804285,0.0,-9999,-9999,0.096708,0.16899,0.0,-9999,-9999,-0.000708842,0.000168845,0.000168845,0.000168845,0.00695182,0.0146228,0.018659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00880536,0.00881543,0.0631338,0.0675308,0.085798,0.096708,0.0980532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00286883,0.00296906,0.0107819,0.00170736,0.00268823,0.00296906,0.00302687,0.00323636,0.0244665,0.0246538,0.0277731,-0.0296967,-0.0472967,-0.0267415,0.00324979,-0.0482755,-0.0476435,-0.0413686,-0.0324266,-0.0166548,-0.00909937,0.019592,0.0721534,0.0737332,0.131806,0.00939988,0.0698971,0.0725011,0.0737332,0.12027,0.170193,0.197847,0.240099,0.0,0.0,0.00191934,0.0010732,0.0,0.0,0.0,0.0,0.0,0.0,0.00931254,-9999,-9999
20090927,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.773,-0.612,0.419,-0.934,0.118,-0.773,0.0,-0.612,0.419,0.0,-0.934,0.118,0.0,68.9675,0.0,0.5,18.717,18.717,0.5,-9999,-9999,266.56,266.56,0.0,-9999,-9999,231.49,231.49,0.0,-9999,-9999,1.091,1.091,0.0,98.684,98.684,0.0,0.26,0.26,0.0,4.941,4.941,0.0,-9999,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.406538,0.0,-9999,-9999,-9999,-9999,-9999,-7.10991,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12,12,0,0,0.0553785,0.0,-9999,-9999,0.0708601,0.0,-9999,-9999,0.0524694,0.0,0.00288334,0.0103582,0.018773,0.0478962,0.0564075,0.0659739,0.0661918,0.0708601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00494253,0.0750988,0.0,-9999,-9999,0.101788,0.2037,0.0,-9999,-9999,0.000199931,0.0784115,0.0,-9999,-9999,0.136368,0.213501,0.0,-9999,-9999,-0.0106519,-0.000220021,-0.000220021,0.000199931,0.00572632,0.0111947,0.0150835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249864,0.0350391,0.0856627,0.101788,0.127371,0.127371,0.136368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00259565,0.00268788,0.0099171,0.0015797,0.00242992,0.00268788,0.00274098,0.00293386,0.0222003,0.0224625,0.0259897,-0.0416169,-0.0681722,-0.0425522,0.00383084,-0.0681722,-0.0637619,-0.063233,-0.0534736,-0.0296887,-0.0234947,0.00901649,0.0637909,0.0659472,0.116308,0.00823533,0.0625451,0.0647623,0.0659472,0.103371,0.146088,0.175862,0.21287,0.0,0.0,0.00211242,0.0011136,0.0,0.0,0.0,0.0,0.0,0.0,0.0132642,-9999,-9999
20090928,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.078,0.928,0.958,1.229,0.315,1.078,0.0,0.928,0.958,0.0,1.229,0.315,0.0,64.8141,0.0,0.5,9.028,9.028,0.5,-9999,-9999,281.171,281.171,0.0,-9999,-9999,249.456,249.456,0.0,-9999,-9999,1.1,1.1,0.0,98.762,98.762,0.0,0.412,0.412,0.0,6.234,6.234,0.0,-9999,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.542222,0.0,-9999,-9999,-9999,-9999,-9999,-4.9815,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12,12,0,0,0.0322404,0.0,-9999,-9999,0.0475022,0.0,-9999,-9999,0.0361186,0.0,0.00207307,0.0062861,0.0153165,0.0313876,0.0360178,0.0449867,0.0475022,0.0530622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085138,0.0902314,0.0,-9999,-9999,0.0536229,0.159696,0.0,-9999,-9999,0.0085138,0.0902314,0.0,-9999,-9999,0.083037,0.177338,0.0,-9999,-9999,-0.0146902,0.00794227,0.0085138,0.0085138,0.00915766,0.00915766,0.0185399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021577,0.0289329,0.048166,0.0558488,0.077545,0.083037,0.0937527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029768,0.0030801,0.0111229,0.00175792,0.00279044,0.0030801,0.00313977,0.00335566,0.0253612,0.0255187,0.0284744,-0.0300397,-0.044422,-0.0249957,0.0033056,-0.0500736,-0.0471351,-0.041847,-0.0337545,-0.00606671,-0.00224231,0.013158,0.0754663,0.076813,0.137949,0.00986544,0.0728051,0.0755668,0.076813,0.126989,0.179778,0.20655,0.250882,0.0,0.0,0.00159896,0.000929759,0.0,0.0,0.0,0.0,0.0,0.0,0.00641279,-9999,-9999
20090929,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.208,1.135,0.803,1.282,0.427,1.208,0.0,1.135,0.803,0.0,1.282,0.427,0.0,60.757,0.0,0.5,10.823,10.823,0.5,-9999,-9999,282.985,282.985,0.0,-9999,-9999,251.687,251.687,0.0,-9999,-9999,1.075,1.075,0.0,99.671,99.671,0.0,0.009,0.009,0.0,5.567,5.567,0.0,-9999,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-0.10189,0.0,-9999,-9999,-9999,-9999,-9999,-4.77979,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12,12,0,0,0.0363335,0.0,-9999,-9999,0.0502657,0.0,-9999,-9999,0.0375233,0.0,0.00230375,0.00420098,0.0102998,0.0351268,0.0425541,0.0446049,0.0502657,0.0509637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000168845,0.0804285,0.0,-9999,-9999,0.0698566,0.138517,0.0,-9999,-9999,0.000168845,0.0804285,0.0,-9999,-9999,0.096708,0.16899,0.0,-9999,-9999,-0.000708842,0.000168845,0.000168845,0.000168845,0.00695182,0.0146228,0.018659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00880536,0.00881543,0.0631338,0.0675308,0.085798,0.096708,0.0980532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003004,0.00310829,0.0112085,0.00177062,0.00281621,0.00310829,0.00316809,0.00338588,0.0255864,0.0257361,0.0286495,-0.0295472,-0.0471574,-0.0263148,0.00328836,-0.0481476,-0.0474907,-0.0412191,-0.0322981,-0.0155349,-0.008202,0.0204684,0.0763056,0.0775911,0.139507,0.00998404,0.0735396,0.0763419,0.0775911,0.128704,0.182226,0.208752,0.253612,0.0,0.0,0.00167078,0.000945051,0.0,0.0,0.0,0.0,0.0,0.0,0.00768292,-9999,-9999
20090930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2,1.179,0.283,1.22,0.321,1.2,0.0,1.179,0.283,0.0,1.22,0.321,0.0,56.7979,0.0,0.5,9.294,9.294,0.5,-9999,-9999,285.267,285.267,0.0,-9999,-9999,254.493,254.493,0.0,-9999,-9999,1.028,1.028,0.0,99.968,99.968,0.0,0.0,0.0,0.0,5.568,5.568,0.0,-9999,-9999,-9999,-9999,-9999,-9999,0.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.406538,0.0,-9999,-9999,-9999,-9999,-9999,-7.10991,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12,12,0,0,0.0553785,0.0,-9999,-9999,0.0708601,0.0,-9999,-9999,0.0524694,0.0,0.00288334,0.0103582,0.018773,0.0478962,0.0564075,0.0659739,0.0661918,0.0708601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00494253,0.0750988,0.0,-9999,-9999,0.101788,0.2037,0.0,-9999,-9999,0.000199931,0.0784115,0.0,-9999,-9999,0.136368,0.213501,0.0,-9999,-9999,-0.0106519,-0.000220021,-0.000220021,0.000199931,0.00572632,0.0111947,0.0150835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249864,0.0350391,0.0856627,0.101788,0.127371,0.127371,0.136368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00300136,0.00310539,0.0112007,0.00176953,0.00281357,0.00310539,0.00316536,0.00338268,0.0255642,0.0257154,0.0286367,-0.0411681,-0.0677546,-0.0412686,0.003948,-0.0677546,-0.0633782,-0.0628085,-0.0530247,-0.0262805,-0.0207863,0.0116634,0.0762046,0.0775049,0.139313,0.00996856,0.0734587,0.076255,0.0775049,0.128456,0.18187,0.208497,0.253289,0.0,0.0,0.00155771,0.000896038,0.0,0.0,0.0,0.0,0.0,0.0,0.00659945,-9999,-9999
