TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20090113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.934,10.789,3.411,17.977,5.097,13.934,0.0,10.789,3.411,0.0,17.977,5.097,0.0,198.371,-9999,-9999,131.915,131.915,0.0,-9999,-9999,285.865,285.865,0.0,-9999,-9999,321.481,321.481,0.0,-9999,-9999,7.833,7.833,0.0,100.983,100.983,0.0,0.0,0.0,0.0,1.339,1.339,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.6464,0.0,24.4464,-9999,-9999,-9999,-9999,26.1831,0.0,32.5802,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-0.58795,0.0,-9999,-9999,-0.534042,0.0,-9999,-9999,-0.567929,0.0,0.0418751,-1.03902,-1.01251,-0.686956,-0.402019,-0.402019,-0.383326,-0.246697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845428,1.47019,0.0,-9999,-9999,-2.38201,2.09251,0.0,-9999,-9999,0.93778,1.55995,0.0,-9999,-9999,-2.38201,2.09251,0.0,-9999,-9999,0.119027,0.185625,0.626617,0.77559,0.845428,0.971233,1.12798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.03582,-2.48567,-2.4416,-1.99364,-1.88268,-1.88268,-1.88268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749571,0.699547,1.01942,0.172191,0.0783562,0.132596,0.190804,0.830694,0.830694,1.5808,4.3632,1.21572,1.23359,1.58735,0.154215,0.877761,1.17162,1.17162,1.23271,1.33752,1.8275,4.66298,2.50083,2.00941,2.22763,0.189481,0.436128,0.673424,1.42299,2.50083,2.50083,3.49199,4.74678,2.92207,3.85459,3.17542,0.0603594,2.57623,2.92207,2.92207,3.10781,3.4464,3.62883,3.84438,-9999,-9999
20090114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.572,11.376,3.127,18.681,5.423,14.572,0.0,11.376,3.127,0.0,18.681,5.423,0.0,199.656,-9999,-9999,135.538,135.538,0.0,-9999,-9999,280.847,280.847,0.0,-9999,-9999,316.347,316.347,0.0,-9999,-9999,9.755,9.755,0.0,100.664,100.664,0.0,0.0,0.0,0.0,0.837,0.837,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.9957,0.0,25.0424,-9999,-9999,-9999,-9999,25.6104,0.0,31.8062,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-0.905379,0.0,-9999,-9999,-0.77005,0.0,-9999,-9999,-0.759566,0.0,0.0259346,-1.05438,-0.905379,-0.823436,-0.749958,-0.699155,-0.629594,-0.42817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339188,0.612472,0.0,-9999,-9999,-2.43031,1.50193,0.0,-9999,-9999,0.599345,0.985515,0.0,-9999,-9999,-2.46671,1.4592,0.0,-9999,-9999,0.154735,0.154735,0.421158,0.421158,0.732893,0.748494,0.968791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.71307,-2.52135,-2.52135,-2.19336,-2.19336,-2.18869,-2.13413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775816,0.72404,1.05954,0.1808,0.0813666,0.136834,0.195486,0.859779,0.859779,1.61867,4.58797,1.52485,1.49409,1.8191,0.167588,0.82508,1.19122,1.19122,1.60974,1.6812,2.04684,5.12907,2.52291,2.02714,2.2798,0.199362,0.439978,0.679368,1.43555,2.52291,2.52291,3.73534,4.94387,2.95538,3.92684,3.21453,0.0661032,2.61499,2.95538,2.95538,3.18616,3.53268,3.68897,3.92508,-9999,-9999
20090115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.42,11.075,3.47,18.722,5.711,14.42,0.0,11.075,3.47,0.0,18.722,5.711,0.0,200.993,-9999,-9999,136.758,136.758,0.0,-9999,-9999,279.094,279.094,0.0,-9999,-9999,314.554,314.554,0.0,-9999,-9999,10.851,10.851,0.0,100.5,100.5,0.0,0.0,0.0,0.0,1.188,1.188,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.7685,0.0,24.8042,-9999,-9999,-9999,-9999,25.3675,0.0,31.2683,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-1.07907,0.0,-9999,-9999,-0.993041,0.0,-9999,-9999,-0.955948,0.0,0.0344085,-1.35247,-1.13885,-1.07907,-0.908649,-0.879293,-0.879293,-0.575872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37973,0.756791,0.0,-9999,-9999,-2.86501,1.53061,0.0,-9999,-9999,0.534211,0.939336,0.0,-9999,-9999,-2.87414,1.51853,0.0,-9999,-9999,0.107981,0.162556,0.393041,0.557445,0.699795,0.818595,1.08929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.38992,-3.11782,-3.11782,-2.71745,-2.65346,-2.65346,-2.65346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771221,0.719751,1.05378,0.179938,0.0808886,0.13603,0.194433,0.854687,0.854687,1.61005,4.56627,1.77292,1.71279,2.00972,0.159851,1.14918,1.4885,1.4885,1.73398,1.85029,2.18592,5.18422,2.51639,2.02191,2.27292,0.198468,0.438841,0.677614,1.43184,2.51639,2.51639,3.73158,4.91551,2.9692,3.95251,3.22975,0.0680808,2.62951,2.9692,2.9692,3.21278,3.56202,3.71092,3.95317,-9999,-9999
20090116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.942,10.569,3.864,18.279,5.565,13.942,0.0,10.569,3.864,0.0,18.279,5.565,0.0,202.38,-9999,-9999,136.85,136.85,0.0,-9999,-9999,278.209,278.209,0.0,-9999,-9999,313.648,313.648,0.0,-9999,-9999,11.136,11.136,0.0,100.778,100.778,0.0,0.0,0.0,0.0,1.319,1.319,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.6464,0.0,24.4681,-9999,-9999,-9999,-9999,26.1831,0.0,32.03,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-0.58795,0.0,-9999,-9999,-0.534042,0.0,-9999,-9999,-0.567929,0.0,0.0418751,-1.03902,-1.01251,-0.686956,-0.402019,-0.402019,-0.383326,-0.246697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845428,1.47019,0.0,-9999,-9999,-2.38201,2.09251,0.0,-9999,-9999,0.93778,1.55995,0.0,-9999,-9999,-2.38201,2.09251,0.0,-9999,-9999,0.119027,0.185625,0.626617,0.77559,0.845428,0.971233,1.12798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.03582,-2.48567,-2.4416,-1.99364,-1.88268,-1.88268,-1.88268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752481,0.702262,1.02557,0.174022,0.0787596,0.132977,0.19098,0.833919,0.833919,1.58207,4.41221,1.22058,1.2363,1.5935,0.156075,0.877937,1.172,1.172,1.23594,1.34043,1.82877,4.71199,2.49918,2.00808,2.23604,0.191655,0.43584,0.67298,1.42205,2.49918,2.49918,3.56964,4.77725,2.975,3.95754,3.23382,0.0684944,2.63365,2.975,2.975,3.21542,3.56498,3.71628,3.95757,-9999,-9999
20090117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.935,10.929,3.716,17.799,5.303,13.935,0.0,10.929,3.716,0.0,17.799,5.303,0.0,203.82,-9999,-9999,138.021,138.021,0.0,-9999,-9999,277.854,277.854,0.0,-9999,-9999,313.285,313.285,0.0,-9999,-9999,10.373,10.373,0.0,100.737,100.737,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.9957,0.0,24.6437,-9999,-9999,-9999,-9999,25.6104,0.0,30.9971,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-0.905379,0.0,-9999,-9999,-0.77005,0.0,-9999,-9999,-0.759566,0.0,0.0259346,-1.05438,-0.905379,-0.823436,-0.749958,-0.699155,-0.629594,-0.42817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339188,0.612472,0.0,-9999,-9999,-2.43031,1.50193,0.0,-9999,-9999,0.599345,0.985515,0.0,-9999,-9999,-2.46671,1.4592,0.0,-9999,-9999,0.154735,0.154735,0.421158,0.421158,0.732893,0.748494,0.968791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.71307,-2.52135,-2.52135,-2.19336,-2.19336,-2.18869,-2.13413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750053,0.699997,1.02042,0.172488,0.078423,0.132659,0.190831,0.831228,0.831228,1.58099,4.37115,1.4965,1.47005,1.77999,0.159241,0.820426,1.18704,1.18704,1.58119,1.65543,2.00916,4.91225,2.5005,2.00914,2.22892,0.189825,0.436071,0.673335,1.4228,2.5005,2.5005,3.50396,4.75181,2.98932,3.98289,3.2586,0.0672793,2.64829,2.98932,2.98932,3.2411,3.5933,3.73821,3.98504,-9999,-9999
20090118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.792,10.278,3.633,18.309,5.744,13.792,0.0,10.278,3.633,0.0,18.309,5.744,0.0,205.309,-9999,-9999,139.57,139.57,0.0,-9999,-9999,278.824,278.824,0.0,-9999,-9999,314.277,314.277,0.0,-9999,-9999,10.52,10.52,0.0,100.85,100.85,0.0,0.0,0.0,0.0,1.377,1.377,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.7685,0.0,24.1072,-9999,-9999,-9999,-9999,25.3675,0.0,30.374,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-1.07907,0.0,-9999,-9999,-0.993041,0.0,-9999,-9999,-0.955948,0.0,0.0344085,-1.35247,-1.13885,-1.07907,-0.908649,-0.879293,-0.879293,-0.575872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37973,0.756791,0.0,-9999,-9999,-2.86501,1.53061,0.0,-9999,-9999,0.534211,0.939336,0.0,-9999,-9999,-2.87414,1.51853,0.0,-9999,-9999,0.107981,0.162556,0.393041,0.557445,0.699795,0.818595,1.08929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.38992,-3.11782,-3.11782,-2.71745,-2.65346,-2.65346,-2.65346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746838,0.696996,1.01745,0.172428,0.0781311,0.132043,0.189889,0.827666,0.827666,1.57321,4.37089,1.74675,1.69004,1.9734,0.15233,1.14464,1.48452,1.48452,1.70696,1.82591,2.14908,4.98884,2.49352,2.00353,2.22586,0.18988,0.434853,0.671455,1.41883,2.49352,2.49352,3.53345,4.73725,3.00531,4.01438,3.27631,0.0699652,2.6657,3.00531,3.00531,3.27464,3.63024,3.76481,4.01988,-9999,-9999
20090119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.772,10.247,3.839,18.304,5.949,13.772,0.0,10.247,3.839,0.0,18.304,5.949,0.0,206.847,-9999,-9999,140.281,140.281,0.0,-9999,-9999,277.19,277.19,0.0,-9999,-9999,312.606,312.606,0.0,-9999,-9999,11.444,11.444,0.0,100.693,100.693,0.0,0.0,0.0,0.0,1.268,1.268,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.6464,0.0,23.7762,-9999,-9999,-9999,-9999,26.1831,0.0,31.1079,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-0.58795,0.0,-9999,-9999,-0.534042,0.0,-9999,-9999,-0.567929,0.0,0.0418751,-1.03902,-1.01251,-0.686956,-0.402019,-0.402019,-0.383326,-0.246697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845428,1.47019,0.0,-9999,-9999,-2.38201,2.09251,0.0,-9999,-9999,0.93778,1.55995,0.0,-9999,-9999,-2.38201,2.09251,0.0,-9999,-9999,0.119027,0.185625,0.626617,0.77559,0.845428,0.971233,1.12798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.03582,-2.48567,-2.4416,-1.99364,-1.88268,-1.88268,-1.88268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746919,0.697071,1.01815,0.172752,0.0781639,0.132026,0.189786,0.827755,0.827755,1.57232,4.37972,1.2154,1.23111,1.58608,0.154832,0.876742,1.17105,1.17105,1.22977,1.33487,1.81902,4.6795,2.49218,2.00245,2.22689,0.190282,0.434618,0.671093,1.41806,2.49218,2.49218,3.55133,4.74077,3.01694,4.03182,3.28591,0.0717542,2.67659,3.01694,3.01694,3.29064,3.64792,3.78057,4.03805,-9999,-9999
20090120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.943,11.601,3.794,19.24,5.617,14.943,0.0,11.601,3.794,0.0,19.24,5.617,0.0,208.435,-9999,-9999,137.342,137.342,0.0,-9999,-9999,292.538,292.538,0.0,-9999,-9999,328.308,328.308,0.0,-9999,-9999,13.212,13.212,0.0,100.33,100.33,0.0,0.0,0.0,0.0,1.241,1.241,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.9957,0.0,24.0663,-9999,-9999,-9999,-9999,25.6104,0.0,30.1902,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-0.905379,0.0,-9999,-9999,-0.77005,0.0,-9999,-9999,-0.759566,0.0,0.0259346,-1.05438,-0.905379,-0.823436,-0.749958,-0.699155,-0.629594,-0.42817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339188,0.612472,0.0,-9999,-9999,-2.43031,1.50193,0.0,-9999,-9999,0.599345,0.985515,0.0,-9999,-9999,-2.46671,1.4592,0.0,-9999,-9999,0.154735,0.154735,0.421158,0.421158,0.732893,0.748494,0.968791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.71307,-2.52135,-2.52135,-2.19336,-2.19336,-2.18869,-2.13413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793226,0.740288,1.08739,0.187168,0.0834166,0.139576,0.19832,0.879074,0.879074,1.64146,4.75467,1.54541,1.51034,1.84695,0.173995,0.827915,1.19396,1.19396,1.62903,1.6986,2.06963,5.29577,2.53417,2.0362,2.31595,0.20694,0.441942,0.682402,1.44196,2.53417,2.53417,3.93177,5.08111,3.00128,3.98053,3.24808,0.0716647,2.65245,3.00128,3.00128,3.2285,3.57963,3.74062,3.97788,-9999,-9999
20090121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.617,13.656,2.835,18.137,3.057,15.617,0.0,13.656,2.835,0.0,18.137,3.057,0.0,210.07,-9999,-9999,58.498,58.498,0.0,-9999,-9999,342.78,342.78,0.0,-9999,-9999,379.71,379.71,0.0,-9999,-9999,11.888,11.888,0.0,99.931,99.931,0.0,0.0,0.0,0.0,1.309,1.309,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.7685,0.0,23.6097,-9999,-9999,-9999,-9999,25.3675,0.0,29.5747,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-1.07907,0.0,-9999,-9999,-0.993041,0.0,-9999,-9999,-0.955948,0.0,0.0344085,-1.35247,-1.13885,-1.07907,-0.908649,-0.879293,-0.879293,-0.575872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37973,0.756791,0.0,-9999,-9999,-2.86501,1.53061,0.0,-9999,-9999,0.534211,0.939336,0.0,-9999,-9999,-2.87414,1.51853,0.0,-9999,-9999,0.107981,0.162556,0.393041,0.557445,0.699795,0.818595,1.08929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.38992,-3.11782,-3.11782,-2.71745,-2.65346,-2.65346,-2.65346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812114,0.757915,1.10921,0.189757,0.0853116,0.142966,0.202961,0.900006,0.900006,1.67955,4.81807,1.81194,1.75096,2.06516,0.169612,1.15771,1.49544,1.49544,1.7793,1.89119,2.25543,5.43602,2.56435,2.06044,2.34045,0.209292,0.447204,0.690527,1.45913,2.56435,2.56435,3.88797,5.18894,2.04766,2.11795,1.97972,0.0498447,1.44893,1.56684,1.61326,2.04766,2.11039,2.13155,2.62133,-9999,-9999
20090122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.707,12.988,0.568,14.631,0.888,13.707,0.0,12.988,0.568,0.0,14.631,0.888,0.0,211.753,-9999,-9999,53.68,53.68,0.0,-9999,-9999,351.361,351.361,0.0,-9999,-9999,388.489,388.489,0.0,-9999,-9999,3.279,3.279,0.0,99.909,99.909,0.0,4.019,4.019,0.0,1.01,1.01,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.6464,0.0,23.2818,-9999,-9999,-9999,-9999,26.1831,0.0,30.283,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-0.58795,0.0,-9999,-9999,-0.534042,0.0,-9999,-9999,-0.567929,0.0,0.0418751,-1.03902,-1.01251,-0.686956,-0.402019,-0.402019,-0.383326,-0.246697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845428,1.47019,0.0,-9999,-9999,-2.38201,2.09251,0.0,-9999,-9999,0.93778,1.55995,0.0,-9999,-9999,-2.38201,2.09251,0.0,-9999,-9999,0.119027,0.185625,0.626617,0.77559,0.845428,0.971233,1.12798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.03582,-2.48567,-2.4416,-1.99364,-1.88268,-1.88268,-1.88268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727493,0.678942,0.977318,0.160722,0.0754812,0.129472,0.18856,0.806226,0.806226,1.56343,4.05619,1.1832,1.21298,1.54525,0.142619,0.875516,1.16849,1.16849,1.20825,1.31544,1.81012,4.35597,2.50247,2.01072,2.1712,0.17687,0.436413,0.673863,1.42392,2.50247,2.50247,3.04281,4.53855,2.00265,1.99947,1.9287,0.0548878,1.33784,1.49033,1.84404,2.00265,2.02534,2.10266,2.66928,-9999,-9999
20090123,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.134,12.302,1.094,14.203,1.187,13.134,0.0,12.302,1.094,0.0,14.203,1.187,0.0,213.481,-9999,-9999,41.34,41.34,0.0,-9999,-9999,353.927,353.927,0.0,-9999,-9999,391.114,391.114,0.0,-9999,-9999,0.733,0.733,0.0,100.101,100.101,0.0,6.28,6.28,0.0,1.128,1.128,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.9957,0.0,23.4636,-9999,-9999,-9999,-9999,25.6104,0.0,29.3232,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-0.905379,0.0,-9999,-9999,-0.77005,0.0,-9999,-9999,-0.759566,0.0,0.0259346,-1.05438,-0.905379,-0.823436,-0.749958,-0.699155,-0.629594,-0.42817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339188,0.612472,0.0,-9999,-9999,-2.43031,1.50193,0.0,-9999,-9999,0.599345,0.985515,0.0,-9999,-9999,-2.46671,1.4592,0.0,-9999,-9999,0.154735,0.154735,0.421158,0.421158,0.732893,0.748494,0.968791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.71307,-2.52135,-2.52135,-2.19336,-2.19336,-2.18869,-2.13413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704761,0.657727,0.943637,0.153853,0.0729104,0.125757,0.184353,0.781034,0.781034,1.52934,3.87611,1.43883,1.42778,1.7032,0.14043,0.813948,1.18014,1.18014,1.53099,1.61014,1.95751,4.41722,2.48192,1.99421,2.12861,0.169818,0.432829,0.668331,1.41223,2.48192,2.48192,2.86803,4.37255,1.73959,1.61857,1.63589,0.0574285,1.04121,1.1609,1.46941,1.73959,1.73959,1.86315,2.40213,-9999,-9999
20090124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.915,11.547,1.149,12.389,0.236,11.915,0.0,11.547,1.149,0.0,12.389,0.236,0.0,215.256,-9999,-9999,35.776,35.776,0.0,-9999,-9999,351.454,351.454,0.0,-9999,-9999,388.584,388.584,0.0,-9999,-9999,0.011,0.011,0.0,100.407,100.407,0.0,4.99,4.99,0.0,1.156,1.156,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.7685,0.0,22.9675,-9999,-9999,-9999,-9999,25.3675,0.0,28.7505,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-1.07907,0.0,-9999,-9999,-0.993041,0.0,-9999,-9999,-0.955948,0.0,0.0344085,-1.35247,-1.13885,-1.07907,-0.908649,-0.879293,-0.879293,-0.575872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37973,0.756791,0.0,-9999,-9999,-2.86501,1.53061,0.0,-9999,-9999,0.534211,0.939336,0.0,-9999,-9999,-2.87414,1.51853,0.0,-9999,-9999,0.107981,0.162556,0.393041,0.557445,0.699795,0.818595,1.08929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.38992,-3.11782,-3.11782,-2.71745,-2.65346,-2.65346,-2.65346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655907,0.612133,0.870921,0.138982,0.0673718,0.117793,0.17538,0.726893,0.726893,1.45667,3.48443,1.63821,1.60517,1.82687,0.118635,1.13013,1.47027,1.47027,1.60619,1.73498,2.03255,4.10238,2.43858,1.95939,2.0366,0.155474,0.425271,0.65666,1.38756,2.43858,2.43858,2.48287,4.0141,1.59975,1.43183,1.48852,0.0579464,0.905003,1.00941,1.29037,1.59975,1.59975,1.73627,2.26389,-9999,-9999
