TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20021106,-1.332,1.0,-3.679,4.469,1.0,1.687,1.23,1.0,-2.663,-4.047,1.145,-0.883,0.976,-1.332,1.0,-3.679,4.469,1.0,1.687,1.23,1.0,169.755,16.689,0.604167,81.456,81.456,0.604167,-9999,-9999,242.212,242.212,0.0,256.796,0.604167,223.691,243.231,0.604167,1.523,1.0,0.893,1.523,1.0,97.476,97.39,1.0,0.0,0.0,1.0,2.013,2.431,1.0,0.404979166667,1.0,20.4604166667,1.0,-9999,0.0,363.948,1.0,1.905,1.0,-7.78581,1.0,4.44929,1.0,8.302,6.92258,8.98885,0.699111,1.68371,9.7802,1.0,18.249,15.2168,19.7588,2.26634,4.05862,7.0,1,27,21,27,21,-0.617005,0.979167,0.0581563,0.0581911,-0.617005,0.979167,0.0582137,0.0582486,-0.618022,0.978125,0.000652181,-0.624774,-0.621034,-0.619523,-0.61806,-0.617005,-0.617005,-0.617005,1.0,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,-0.154228,0.233028,0.962963,0.0822915,0.0823638,-1.16073,0.589496,1.0,0.0722101,0.0722101,-0.154228,0.233028,0.962963,0.0822915,0.0823638,-1.16073,0.589496,1.0,0.0724345,0.0724345,-0.167537,-0.161131,-0.158542,-0.156036,-0.154228,-0.154228,-0.154228,1.0,0.962963,0.962963,0.962963,0.962963,0.962963,0.962963,-1.16073,-1.16073,-1.16073,-1.16073,-1.16073,-1.16073,-1.16073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72954e-07,1.72954e-07,1.17284e-07,1.66365e-08,0.0,0.0,0.0,1.72954e-07,1.72954e-07,1.72954e-07,3.24289e-07,0.618948,0.617005,0.618022,0.000652194,0.611185,0.617005,0.617005,0.617838,0.618948,0.620192,0.621034,3.47292,6.27584,4.9986,0.252987,2.45189,2.54528,3.4729,6.08274,6.14914,6.19494,6.27584,8.27703,9.50093,6.74437,0.467101,2.61101,2.67195,3.14314,8.30263,9.42992,9.43469,9.50093,-9999,-9999
20021107,-1.058,0.5625,-3.148,0.073,1.0,1.629,1.137,0.0,1.912,-0.074,4.161,4.465,3.639,0.182,0.5625,-3.148,0.073,1.0,4.465,3.639,0.0,167.343,21.302,0.604167,83.195,83.195,0.604167,-9999,-9999,275.176,275.176,0.0,256.651,0.5625,264.76,257.926,0.5625,1.667,0.5625,2.15,2.046,0.5625,96.6,96.6,0.0,0.0,0.0,0.0208333,3.1,3.1,0.0,-9999,0.0,-9999,0.0,-9999,0.0,363.665,0.5625,2.14,0.5625,-8.46125,0.5625,4.99267,0.5625,9.91069,7.95362,10.0866,0.548335,1.67356,7.88393,0.5625,15.65,12.5596,15.9278,1.95918,3.17374,6.0,1,27,21,27,21,-0.561218,0.5625,0.0494332,0.0496772,-0.561218,0.5625,0.0494912,0.0497349,-0.564057,0.5625,0.000834231,-0.573136,-0.571053,-0.566463,-0.5613,-0.561218,-0.561218,-0.561218,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,-0.074711,0.00791425,1.0,0.0637505,0.0643047,-1.14009,0.515043,0.0,0.0716741,0.0716741,-0.074711,0.00791425,1.0,0.0637505,0.0643047,-1.14009,0.515043,0.0,0.0718682,0.0718682,-0.0951274,-0.0915598,-0.0836965,-0.0748518,-0.074711,-0.074711,-0.074711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.14009,-1.14009,-1.14009,-1.14009,-1.14009,-1.14009,-1.14009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0267e-07,3.0267e-07,2.88617e-07,4.20797e-09,2.59431e-07,2.59431e-07,2.59431e-07,3.0267e-07,3.0267e-07,3.0267e-07,3.45908e-07,0.561219,0.561219,0.564057,0.000834231,0.561219,0.561219,0.561219,0.561301,0.561301,0.571054,0.573136,4.02769,8.24661,6.55802,0.344039,3.33359,3.48318,4.02768,8.05915,8.14596,8.17532,8.24661,8.16615,9.46207,6.67619,0.467148,2.55737,2.61716,3.06497,8.19516,9.3966,9.41004,9.46207,-9999,-9999
20021108,-1.421,0.583333,-3.651,0.281,1.0,1.701,1.116,0.0,1.181,0.258,1.012,2.472,1.633,-1.1,0.583333,-3.651,0.281,1.0,2.472,1.633,0.0,164.973,19.555,0.625,64.307,63.951,0.625,-9999,-9999,272.163,272.163,0.0,255.089,0.583333,261.006,256.053,0.583333,1.568,0.583333,0.484,1.015,0.583333,96.299,96.299,0.0,0.0,0.0,0.0,1.584,1.584,0.0,-9999,0.0,-9999,0.0,-9999,0.0,364.226,0.583333,2.035,0.583333,-8.06751,0.583333,4.68307,0.583333,9.29613,8.38607,9.46116,0.544422,0.965159,8.90855,0.583333,17.6839,15.9527,17.9978,1.80706,2.35878,6.0,1,28,20,28,20,-0.549266,0.583333,0.0489582,0.0496173,-0.549266,0.583333,0.0490092,0.0496676,-0.555278,0.583333,0.00124799,-0.568241,-0.566137,-0.560403,-0.550442,-0.550204,-0.550016,-0.549266,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,-0.0579919,0.0164339,1.0,0.0625261,0.0639282,-1.18913,0.475482,0.0,0.0718192,0.0718192,-0.0579919,0.0164339,1.0,0.0625261,0.0639282,-1.18913,0.475482,0.0,0.0720048,0.0720048,-0.0893383,-0.085862,-0.076389,-0.059935,-0.0595416,-0.0592313,-0.0579919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.18913,-1.18913,-1.18913,-1.18913,-1.18913,-1.18913,-1.18913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8105e-07,2.8105e-07,1.74035e-07,2.29496e-08,0.0,0.0,0.0,2.8105e-07,2.8105e-07,2.8105e-07,3.45908e-07,0.554335,0.549267,0.555279,0.001248,0.549267,0.549267,0.550205,0.550443,0.554335,0.566137,0.568242,3.4695,6.17814,4.92596,0.247962,2.40901,2.50078,3.46948,5.98593,6.05438,6.10266,6.17814,7.18173,8.01425,5.79949,0.388206,2.32111,2.37494,2.84671,7.19365,7.91556,7.94134,8.01413,-9999,-9999
20021109,-1.983,0.583333,-4.614,0.152,1.0,1.701,1.116,0.0,3.186,1.571,2.028,5.447,2.612,-0.422,0.583333,-4.614,0.152,1.0,5.447,2.612,0.0,162.643,16.689,0.625,54.352,54.139,0.625,-9999,-9999,297.942,297.942,0.0,253.081,0.583333,293.124,268.643,0.583333,1.384,0.583333,0.387,0.825,0.583333,95.643,95.643,0.0,0.091,0.091,0.0,1.631,1.631,0.0,-9999,0.0,-9999,0.0,-9999,0.0,364.761,0.583333,1.895,0.583333,-7.71206,0.583333,4.25038,0.583333,8.587,7.61124,8.66126,0.536056,0.945102,11.413,0.583333,23.0576,20.4375,23.257,1.33939,2.4824,6.0,1,28,20,28,20,-0.551958,0.583333,0.0489746,0.0498572,-0.551958,0.583333,0.0490096,0.0498915,-0.55824,0.583333,0.00127364,-0.571721,-0.570636,-0.563122,-0.553806,-0.553102,-0.551958,-0.551958,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,-0.0624381,0.0181244,1.0,0.0621862,0.0640715,-1.18913,0.475482,0.0,0.0724546,0.0724546,-0.0624381,0.0181244,1.0,0.0621862,0.0640715,-1.18913,0.475482,0.0,0.072581,0.072581,-0.0950865,-0.093295,-0.0808807,-0.0654914,-0.0643279,-0.0624381,-0.0624381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.18913,-1.18913,-1.18913,-1.18913,-1.18913,-1.18913,-1.18913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24289e-07,3.45908e-07,3.21586e-07,6.71222e-09,2.8105e-07,2.8105e-07,2.8105e-07,3.24289e-07,3.45908e-07,3.45908e-07,4.32385e-07,0.558894,0.551958,0.558241,0.00127365,0.551602,0.551958,0.552396,0.553806,0.558895,0.57002,0.570637,3.88205,8.03505,6.3926,0.336177,3.26466,3.41256,3.88204,7.84249,7.97057,7.98372,8.03505,6.39854,7.02637,5.14462,0.336865,2.10081,2.14931,2.61359,6.40364,6.91652,6.95632,7.0263,-9999,-9999
20021110,-3.653,0.583333,-4.908,0.164,1.0,-1.895,1.176,0.0,-0.433,-1.521,1.588,1.089,0.57,-2.409,0.583333,-4.908,0.164,1.0,1.089,0.57,0.0,160.356,21.302,0.625,54.772,54.543,0.625,-9999,-9999,286.663,286.663,0.0,244.204,0.583333,279.072,261.493,0.583333,1.013,0.583333,0.38,0.63,0.583333,96.022,96.022,0.0,0.056,0.056,0.0,1.76,1.76,0.0,-9999,0.0,-9999,0.0,-9999,0.0,366.441,0.583333,1.582,0.583333,-9.18496,0.583333,4.13689,0.583333,8.21192,6.59031,8.35771,0.53011,1.41334,12.6732,0.583333,25.1569,20.1891,25.6035,1.43385,4.26203,6.0,1,28,20,28,20,-0.398778,0.583333,0.047814,0.0483212,-0.396001,0.583333,0.0479743,0.0484799,-0.394383,0.583333,0.00103944,-0.40382,-0.40382,-0.399959,-0.393285,-0.391161,-0.389854,-0.382935,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,-0.0720666,0.00689181,1.0,0.0608043,0.0632964,-0.821381,0.349306,0.0,0.0705826,0.0754867,-0.0720666,0.00689181,1.0,0.0609948,0.0634794,-0.814958,0.344035,0.0,0.070842,0.0757293,-0.106572,-0.097719,-0.084984,-0.0740177,-0.0629924,-0.0625465,-0.0601456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.821381,-0.821381,-0.821381,-0.814958,-0.768158,-0.767852,-0.767852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54026e-08,1.43131e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.24289e-07,0.383244,0.396001,0.394384,0.00103945,0.382935,0.389854,0.391161,0.393285,0.399959,0.402354,0.40382,3.01775,4.89686,3.91959,0.192225,1.86029,1.9312,3.01773,4.71176,4.80635,4.8687,4.89686,6.46634,7.0953,5.19741,0.340129,2.12384,2.17287,2.64169,6.47128,6.98299,7.0242,7.09523,-9999,-9999
20021111,-4.665,0.583333,-5.402,0.174,1.0,-3.634,1.722,0.0,-4.579,-5.315,0.897,-3.549,1.633,-4.63,0.583333,-5.402,0.174,1.0,-3.549,1.633,0.0,158.112,19.503,0.625,92.981,92.675,0.625,-9999,-9999,214.716,214.716,0.0,239.387,0.583333,189.434,215.529,0.583333,0.792,0.583333,0.981,0.95,0.583333,97.614,97.614,0.0,0.054,0.054,0.0,1.353,1.353,0.0,-9999,-9999,-9999,-9999,-9999,-9999,369.352,0.583333,1.309,0.583333,-9.47605,0.583333,5.34419,0.583333,9.56994,8.51361,10.6085,0.536437,1.64294,12.1039,0.583333,21.6747,19.2823,24.0269,1.38351,3.77946,5.0,1,28,20,28,20,-0.207033,0.583333,0.047615,0.0534953,-0.201756,0.583333,0.0479867,0.0538264,-0.21091,0.583333,0.00325777,-0.253708,-0.238421,-0.22742,-0.208419,-0.189943,-0.189654,-0.187783,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,-0.0756093,0.00881113,1.0,0.060127,0.0748411,-0.372962,0.264313,0.0,0.0709994,0.0712612,-0.0756093,0.00881113,1.0,0.060591,0.0752145,-0.360758,0.254842,0.0,0.0715624,0.0718221,-0.162804,-0.136028,-0.117855,-0.0778991,-0.0473778,-0.0469001,-0.0438095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.372962,-0.372962,-0.372962,-0.36097,-0.360758,-0.360758,-0.358838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213298,0.201756,0.21091,0.00325777,0.187572,0.189654,0.189943,0.208419,0.213298,0.238421,0.240276,2.28276,2.97315,2.41143,0.11403,1.05859,1.09612,2.27863,2.7825,2.9296,2.97323,3.00391,8.72263,10.2302,7.15709,0.508873,2.69914,2.76246,3.19747,8.75927,10.1663,10.1921,10.2302,-9999,-9999
20021112,-4.674,0.583333,-4.481,0.241,1.0,-4.945,0.764,0.0,-4.034,-5.583,1.18,-1.866,1.049,-3.392,0.583333,-4.481,0.241,1.0,-1.866,1.049,0.0,155.911,16.594,0.625,43.827,43.623,0.625,-9999,-9999,238.945,238.945,0.0,238.904,0.583333,219.621,246.917,0.583333,0.816,0.583333,0.67,0.757,0.583333,97.898,97.898,0.0,1.429,1.167,0.0208333,2.377,2.377,0.0,-9999,0.0,-9999,0.0,-9999,0.0,366.869,0.583333,1.224,0.604167,-9.07353,0.583333,6.40631,0.583333,12.138,-9999,-9999,0.538793,-9999,11.1296,0.583333,21.0871,-9999,-9999,1.42411,-9999,9.0,2,28,20,28,20,-0.126553,0.583333,0.0472043,0.0519783,-0.127338,0.583333,0.0476071,0.0523444,-0.13243,0.583333,0.00272253,-0.162174,-0.157312,-0.15093,-0.127553,-0.113818,-0.113792,-0.112379,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,-0.0758548,0.00916455,1.0,0.0595374,0.070332,-0.186489,0.244112,0.0,0.0705046,0.0705357,-0.077151,0.0089653,1.0,0.0599938,0.0707187,-0.186489,0.244112,0.0,0.0711915,0.0712223,-0.148948,-0.129658,-0.119115,-0.0775064,-0.0548163,-0.0547745,-0.0524406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.186489,-0.186489,-0.186489,-0.186489,-0.182303,-0.182303,-0.166542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13819,0.127338,0.13243,0.00272252,0.111903,0.113793,0.113818,0.127553,0.13819,0.15325,0.157312,2.64256,3.78144,3.04551,0.145703,1.38127,1.43078,2.64254,3.57826,3.72022,3.78144,3.79593,5.63884,6.01689,4.49929,0.283348,1.90253,1.94613,2.4212,5.63674,5.88732,5.94753,6.01688,-9999,-9999
20021113,-4.659,0.604167,-4.477,0.119,1.0,-4.937,0.784,0.0,-6.466,-6.856,2.183,-5.87,2.028,-5.028,0.604167,-4.477,0.119,1.0,-5.87,2.028,0.0,153.756,21.011,0.645833,44.246,43.987,0.645833,-9999,-9999,248.431,248.431,0.0,239.204,0.604167,231.439,240.638,0.604167,0.795,0.604167,0.355,0.701,0.604167,97.482,97.482,0.0,3.077,3.077,0.0,1.229,1.229,0.0,-9999,0.0,-9999,0.0,-9999,0.0,366.091,0.604167,1.106,0.604167,-8.6985,0.604167,6.17825,0.604167,11.8031,11.0635,12.2641,0.536905,1.03941,11.1991,0.604167,21.3952,20.0545,22.2308,1.33129,2.09166,5.0,1,29,19,29,19,-0.101871,0.604167,0.0470682,0.0515167,-0.102749,0.604167,0.0471246,0.0515684,-0.107057,0.604167,0.0026545,-0.134235,-0.129519,-0.125322,-0.103241,-0.0884012,-0.0876354,-0.0861712,0.604167,0.604167,0.604167,0.604167,0.604167,0.604167,0.604167,-0.0545459,0.0131296,1.0,0.0583365,0.0679513,-0.164748,0.23005,0.0,0.0721243,0.0721579,-0.0559459,0.0134379,1.0,0.0584045,0.0680097,-0.164748,0.23005,0.0,0.0722147,0.0722483,-0.119923,-0.101532,-0.101532,-0.0567308,-0.0330614,-0.03184,-0.0295046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.164748,-0.164748,-0.164748,-0.164748,-0.160342,-0.160342,-0.143751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11477,0.102749,0.107057,0.0026545,0.0861715,0.0876356,0.0884013,0.103241,0.11477,0.129519,0.129519,2.17509,2.73906,2.22742,0.105238,0.965418,0.999543,2.16984,2.55239,2.70056,2.73913,2.77427,5.27316,5.74391,4.23494,0.273117,1.75126,1.79155,2.2072,5.27458,5.6471,5.68471,5.74386,-9999,-9999
20021114,-4.892,0.729167,-4.867,0.812,1.0,-4.929,0.786,0.315789,-7.817,-8.189,0.966,-7.248,1.414,-5.678,0.729167,-4.867,0.812,1.0,-6.917,1.79,0.315789,151.646,18.984,0.645833,85.073,84.568,0.645833,-9999,-9999,217.272,217.272,0.0,237.639,0.625,192.618,215.569,0.625,0.8,0.729167,0.31,0.674,0.729167,97.705,97.694,0.416667,0.06,0.06,0.416667,1.425,1.457,0.416667,-9999,0.0,-9999,0.0,-9999,0.0,364.988,0.729167,1.177,0.729167,-8.80405,0.729167,7.09316,0.729167,13.1385,-9999,-9999,0.497104,-9999,12.8339,0.729167,23.772,-9999,-9999,1.09173,-9999,9.0,2,29,19,29,19,-0.112583,0.6875,0.0477682,0.0508337,-0.112957,0.6875,0.0479328,0.0509884,-0.123444,0.6875,0.00240752,-0.148841,-0.145923,-0.139796,-0.118404,-0.112187,-0.111152,-0.109492,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,-0.0780413,0.153558,1.0,0.059767,0.0665072,-0.154964,0.556269,0.210526,0.0721233,0.0721569,-0.0786386,0.153448,1.0,0.0598627,0.0665932,-0.154964,0.556269,0.210526,0.0725843,0.0726177,-0.14963,-0.134107,-0.134107,-0.0873262,-0.0774104,-0.0757593,-0.073112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.154964,-0.154964,-0.154964,-0.154964,-0.150558,-0.150558,-0.133967,0.210526,0.210526,0.210526,0.210526,0.210526,0.210526,0.210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124582,0.112957,0.123445,0.00240752,0.109492,0.111152,0.112187,0.118404,0.124582,0.145924,0.145924,2.01086,2.42173,1.97769,0.0934199,0.843912,0.873652,1.99809,2.24553,2.38938,2.42179,2.46005,8.25551,9.59448,6.75132,0.475367,2.57217,2.63242,3.06032,8.28658,9.52923,9.54461,9.59448,-9999,-9999
20021115,-6.194,1.0,-7.166,1.927,1.0,-4.711,0.949,1.0,-8.973,-9.459,1.158,-8.232,1.659,-6.194,1.0,-7.166,1.927,1.0,-4.711,0.949,1.0,149.582,16.118,0.645833,77.553,77.23,0.645833,-9999,-9999,210.202,210.202,0.0,231.636,0.645833,183.811,212.49,0.645833,0.596,1.0,0.358,0.596,1.0,98.533,98.491,1.0,0.059,0.0,1.0,1.065,1.169,1.0,0.1765,1.0,27.7612083333,1.0,-9999,0.0,361.788,1.0,1.179,1.0,-9.22627,1.0,4.77983,1.0,8.55934,7.46515,9.13156,0.438714,1.31088,15.8753,1.0,28.4281,24.794,30.3287,1.14956,4.26078,5.0,1,29,19,29,19,-0.192384,0.916667,0.0465322,0.0598263,-0.192482,0.916667,0.0466156,0.0598912,-0.216801,0.911458,0.00650963,-0.294391,-0.267589,-0.267589,-0.196213,-0.192811,-0.192384,-0.19208,0.875,0.895833,0.895833,0.916667,0.916667,0.916667,0.916667,-0.136361,0.293344,0.862069,0.057208,0.0828847,-0.260225,0.283957,1.0,0.0721689,0.0721689,-0.136516,0.293319,0.862069,0.0573533,0.082985,-0.260225,0.283957,1.0,0.0722195,0.0722195,-0.314447,-0.256313,-0.256313,-0.142467,-0.137041,-0.136361,-0.135875,0.793103,0.827586,0.827586,0.862069,0.862069,0.862069,0.862069,-0.260225,-0.260225,-0.260225,-0.260225,-0.260225,-0.260225,-0.236741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221156,0.192482,0.216801,0.00650963,0.144765,0.192384,0.192757,0.196213,0.23538,0.267589,0.273912,1.89502,2.22004,1.81826,0.0859662,0.768661,0.795704,1.81831,2.05269,2.19128,2.22004,2.25899,7.83242,9.00716,6.38321,0.443792,2.46288,2.52043,2.95232,7.85769,8.9404,8.94579,9.00716,-9999,-9999
20021116,-5.16,1.0,-5.947,1.781,1.0,-3.959,1.76,1.0,-7.303,-8.629,1.271,-5.278,1.944,-5.16,1.0,-5.947,1.781,1.0,-3.959,1.76,1.0,147.566,20.525,0.645833,74.069,73.758,0.645833,-9999,-9999,224.51,224.51,0.0,238.757,0.645833,201.636,225.61,0.645833,0.541,1.0,0.563,0.541,1.0,98.579,98.6,1.0,0.093,0.4,1.0,0.918,0.671,1.0,0.1054375,1.0,26.1862083333,1.0,-9999,0.0,367.195,1.0,0.878,1.0,-8.64527,1.0,3.62579,1.0,6.49277,5.66276,6.92683,0.452635,1.04064,13.4672,1.0,24.116,21.0331,25.7283,0.974297,3.61424,5.0,1,29,19,29,19,-0.0902651,0.854167,0.0468254,0.0559556,-0.0902651,0.854167,0.0470341,0.0561304,-0.10521,0.855208,0.004667,-0.155323,-0.146364,-0.140849,-0.0927566,-0.0902094,-0.0850974,-0.0843936,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,-0.0675359,0.144859,0.965517,0.0580136,0.0767858,-0.116667,0.335203,0.684211,0.0717937,0.0718275,-0.0675359,0.144859,0.965517,0.0583094,0.0770095,-0.116667,0.335203,0.684211,0.0720439,0.0720775,-0.214452,-0.159901,-0.159901,-0.07151,-0.0674471,-0.0592934,-0.0581709,0.965517,0.965517,0.965517,0.965517,0.965517,0.965517,0.965517,-0.116667,-0.116667,-0.116667,-0.116667,-0.112261,-0.112261,-0.0956698,0.684211,0.684211,0.684211,0.684211,0.684211,0.684211,0.684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108072,0.0902653,0.10521,0.00466699,0.0670171,0.0850976,0.0902093,0.0927566,0.108072,0.146364,0.146364,2.15979,2.75562,2.23965,0.105656,0.97719,1.01179,2.15483,2.57423,2.71597,2.75569,2.78723,7.67174,8.75807,6.2377,0.429819,2.42816,2.48479,2.92585,7.6936,8.68882,8.68953,8.75807,-9999,-9999
