TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20090702,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.775,11.14,0.921,12.593,1.417,11.775,0.0,11.14,0.921,0.0,12.593,1.417,0.0,187.157,-9999,-9999,65.578,65.578,0.0,-9999,-9999,322.143,322.143,0.0,-9999,-9999,342.281,342.281,0.0,-9999,-9999,3.594,3.594,0.0,100.467,100.467,0.0,1.175,1.175,0.0,4.826,4.826,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-7.16176,0.0,38.1903,0.0,-9999,-9999,-9999,-9999,-9999,2.15657,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.607273,0.0,-9999,-9999,-0.607273,0.0,-9999,-9999,-0.678407,0.0,0.0325373,-1.04296,-0.959278,-0.885453,-0.608799,-0.507106,-0.499003,-0.472795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711973,1.58713,0.0,-9999,-9999,-2.25299,1.68665,0.0,-9999,-9999,0.711973,1.58713,0.0,-9999,-9999,-2.25299,1.68665,0.0,-9999,-9999,-0.256248,-0.112887,0.101183,0.517879,0.747657,0.756411,0.815191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25299,-2.25299,-2.24895,-2.08949,-1.96779,-1.89155,-1.86253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801695,0.801695,0.633761,0.0654901,1.03772e-06,1.03772e-06,0.298393,0.801695,0.978467,1.08839,1.09595,1.2716,1.40897,1.31217,0.0404305,0.959279,0.977276,1.01224,1.37218,1.56118,1.56762,1.60817,2.18233,1.8764,1.76611,0.129044,0.527416,0.83162,1.06138,1.87318,2.24883,2.46789,3.16956,1.44125,1.41597,1.31619,0.0477293,0.835484,0.925381,1.02197,1.37959,1.462,1.55014,1.78861,-9999,-9999
20090703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.374,11.619,0.859,13.344,1.386,12.374,0.0,11.619,0.859,0.0,13.344,1.386,0.0,187.669,-9999,-9999,63.494,63.494,0.0,-9999,-9999,338.712,338.712,0.0,-9999,-9999,359.946,359.946,0.0,-9999,-9999,3.522,3.522,0.0,101.156,101.156,0.0,0.447,0.447,0.0,3.883,3.883,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-3.55929,0.0,45.8333,0.0,-9999,-9999,-9999,-9999,-9999,4.83996,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.946961,0.0,-9999,-9999,-0.946961,0.0,-9999,-9999,-0.887347,0.0,0.0180302,-1.10907,-0.993544,-0.981644,-0.844974,-0.811967,-0.801462,-0.762203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.208231,3.22918,0.0,-9999,-9999,-1.81807,1.81454,0.0,-9999,-9999,-0.208231,3.22918,0.0,-9999,-9999,-1.81807,1.81454,0.0,-9999,-9999,-0.620283,-0.417794,-0.258365,-0.229128,-0.216216,-0.209268,-0.0793407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8918,-1.81807,-1.74774,-1.52898,-1.47129,-1.43006,-1.4063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829779,0.829779,0.656398,0.0678236,1.03772e-06,1.03772e-06,0.309333,0.829779,1.01294,1.12635,1.1355,1.54644,1.77674,1.54375,0.0592197,0.890446,1.07475,1.10907,1.65157,1.89658,1.94672,1.98048,2.24612,1.9886,1.83582,0.133951,0.547782,0.849878,1.08345,1.9627,2.32225,2.55128,3.28384,1.45192,1.42998,1.32459,0.048493,0.837155,0.923865,1.02221,1.39118,1.47655,1.56654,1.7985,-9999,-9999
20090704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.856,12.079,0.771,13.855,1.236,12.856,0.0,12.079,0.771,0.0,13.855,1.236,0.0,188.232,-9999,-9999,79.963,79.963,0.0,-9999,-9999,349.384,349.384,0.0,-9999,-9999,371.323,371.323,0.0,-9999,-9999,4.004,4.004,0.0,101.617,101.617,0.0,0.11,0.11,0.0,2.877,2.877,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-4.90536,0.0,32.8106,0.0,-9999,-9999,-9999,-9999,-9999,6.60414,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.548745,0.0,-9999,-9999,-0.548745,0.0,-9999,-9999,-0.593393,0.0,0.0407068,-1.01642,-0.930837,-0.856935,-0.531467,-0.356962,-0.352718,-0.347932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763524,1.6241,0.0,-9999,-9999,-2.19035,1.62484,0.0,-9999,-9999,0.763524,1.6241,0.0,-9999,-9999,-2.19035,1.62484,0.0,-9999,-9999,-0.255646,-0.10903,0.0995553,0.527474,0.869643,0.892775,0.900976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.19035,-2.19035,-2.08422,-1.92476,-1.89731,-1.83344,-1.80276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852535,0.852535,0.674746,0.0697149,1.03772e-06,1.03772e-06,0.318203,0.852535,1.04088,1.1571,1.16757,1.26723,1.40128,1.26814,0.0388739,0.930838,0.944233,1.00477,1.26527,1.50982,1.52906,1.54411,2.29769,2.08032,1.89247,0.137997,0.564307,0.864598,1.10125,2.03289,2.38169,2.61883,3.37647,1.46643,1.43701,1.34131,0.0480123,0.855829,0.95355,1.0497,1.40221,1.4838,1.57346,1.82372,-9999,-9999
20090705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.511,10.295,0.712,10.788,0.522,10.511,0.0,10.295,0.712,0.0,10.788,0.522,0.0,188.845,-9999,-9999,53.237,53.237,0.0,-9999,-9999,347.047,347.047,0.0,-9999,-9999,368.832,368.832,0.0,-9999,-9999,3.484,3.484,0.0,101.685,101.685,0.0,0.173,0.173,0.0,1.36,1.36,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-7.16176,0.0,38.1903,0.0,-9999,-9999,-9999,-9999,-9999,2.15657,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.607273,0.0,-9999,-9999,-0.607273,0.0,-9999,-9999,-0.678407,0.0,0.0325373,-1.04296,-0.959278,-0.885453,-0.608799,-0.507106,-0.499003,-0.472795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711973,1.58713,0.0,-9999,-9999,-2.25299,1.68665,0.0,-9999,-9999,0.711973,1.58713,0.0,-9999,-9999,-2.25299,1.68665,0.0,-9999,-9999,-0.256248,-0.112887,0.101183,0.517879,0.747657,0.756411,0.815191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25299,-2.25299,-2.24895,-2.08949,-1.96779,-1.89155,-1.86253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743017,0.743017,0.586488,0.0606172,1.03772e-06,1.03772e-06,0.275566,0.743017,0.906444,1.00907,1.01338,1.23064,1.35029,1.2649,0.0360006,0.959275,0.959279,0.989415,1.30602,1.48187,1.49689,1.5256,2.04844,1.64666,1.62147,0.11911,0.484985,0.793077,1.01472,1.64666,2.09514,2.29346,2.93097,1.36592,1.35475,1.24404,0.0465549,0.77788,0.85195,0.946303,1.31224,1.40577,1.48753,1.68425,-9999,-9999
20090706,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.328,7.074,1.182,9.94,2.157,8.328,0.0,7.074,1.182,0.0,9.94,2.157,0.0,189.507,-9999,-9999,111.722,111.722,0.0,-9999,-9999,286.415,286.415,0.0,-9999,-9999,304.191,304.191,0.0,-9999,-9999,3.916,3.916,0.0,101.772,101.772,0.0,0.0,0.0,0.0,1.515,1.515,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-3.55929,0.0,45.8333,0.0,-9999,-9999,-9999,-9999,-9999,4.83996,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.946961,0.0,-9999,-9999,-0.946961,0.0,-9999,-9999,-0.887347,0.0,0.0180302,-1.10907,-0.993544,-0.981644,-0.844974,-0.811967,-0.801462,-0.762203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.208231,3.22918,0.0,-9999,-9999,-1.81807,1.81454,0.0,-9999,-9999,-0.208231,3.22918,0.0,-9999,-9999,-1.81807,1.81454,0.0,-9999,-9999,-0.620283,-0.417794,-0.258365,-0.229128,-0.216216,-0.209268,-0.0793407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8918,-1.81807,-1.74774,-1.52898,-1.47129,-1.43006,-1.4063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649949,0.649949,0.511804,0.0529159,1.03772e-06,1.03772e-06,0.239688,0.649949,0.792341,0.883158,0.883197,1.42125,1.59691,1.39915,0.044999,0.890446,1.00511,1.10907,1.46227,1.6605,1.70353,1.72817,1.82904,1.32883,1.40194,0.104099,0.41902,0.727265,0.892722,1.33172,1.80404,2.01488,2.55473,1.59596,1.54855,1.46391,0.0507724,0.948242,1.06867,1.16951,1.52249,1.62,1.72183,1.99781,-9999,-9999
20090707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.237,5.537,1.795,9.424,3.199,7.237,0.0,5.537,1.795,0.0,9.424,3.199,0.0,190.22,-9999,-9999,118.259,118.259,0.0,-9999,-9999,270.994,270.994,0.0,-9999,-9999,287.749,287.749,0.0,-9999,-9999,3.226,3.226,0.0,101.748,101.748,0.0,0.0,0.0,0.0,1.731,1.731,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-4.90536,0.0,32.8106,0.0,-9999,-9999,-9999,-9999,-9999,6.60414,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.548745,0.0,-9999,-9999,-0.548745,0.0,-9999,-9999,-0.593393,0.0,0.0407068,-1.01642,-0.930837,-0.856935,-0.531467,-0.356962,-0.352718,-0.347932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763524,1.6241,0.0,-9999,-9999,-2.19035,1.62484,0.0,-9999,-9999,0.763524,1.6241,0.0,-9999,-9999,-2.19035,1.62484,0.0,-9999,-9999,-0.255646,-0.10903,0.0995553,0.527474,0.869643,0.892775,0.900976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.19035,-2.19035,-2.08422,-1.92476,-1.89731,-1.83344,-1.80276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60753,0.60753,0.4779,0.0494181,7.56674e-07,7.56674e-07,0.223488,0.60753,0.740395,0.824219,0.825716,1.09684,1.15628,1.07129,0.023563,0.860357,0.910057,0.930838,1.09679,1.17844,1.20003,1.23407,1.72565,1.20323,1.3059,0.0974247,0.389568,0.694925,0.83225,1.20323,1.67384,1.88701,2.38424,1.62419,1.57178,1.49102,0.0512791,0.969737,1.09624,1.19781,1.54603,1.65008,1.7549,2.03675,-9999,-9999
20090708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.409,5.916,2.117,9.329,3.577,7.409,0.0,5.916,2.117,0.0,9.329,3.577,0.0,190.982,-9999,-9999,118.707,118.707,0.0,-9999,-9999,266.74,266.74,0.0,-9999,-9999,283.215,283.215,0.0,-9999,-9999,3.205,3.205,0.0,101.825,101.825,0.0,0.0,0.0,0.0,1.592,1.592,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.16176,0.0,38.1903,0.0,-9999,-9999,-9999,-9999,-9999,2.15657,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.607273,0.0,-9999,-9999,-0.607273,0.0,-9999,-9999,-0.678407,0.0,0.0325373,-1.04296,-0.959278,-0.885453,-0.608799,-0.507106,-0.499003,-0.472795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711973,1.58713,0.0,-9999,-9999,-2.25299,1.68665,0.0,-9999,-9999,0.711973,1.58713,0.0,-9999,-9999,-2.25299,1.68665,0.0,-9999,-9999,-0.256248,-0.112887,0.101183,0.517879,0.747657,0.756411,0.815191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25299,-2.25299,-2.24895,-2.08949,-1.96779,-1.89155,-1.86253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615163,0.615163,0.484037,0.0500507,7.78293e-07,7.78293e-07,0.226443,0.615163,0.749759,0.834926,0.836039,1.14204,1.22244,1.16244,0.0269312,0.889535,0.959279,0.973679,1.16327,1.30883,1.34311,1.34949,1.74337,1.23103,1.32427,0.098576,0.395029,0.700139,0.843291,1.23124,1.69827,1.90978,2.41519,1.62669,1.57384,1.49342,0.0513255,0.971628,1.09865,1.2003,1.54812,1.65274,1.75782,2.0402,-9999,-9999
20090709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.168,8.967,3.468,11.714,3.858,10.168,0.0,8.967,3.468,0.0,11.714,3.858,0.0,191.791,-9999,-9999,120.815,120.815,0.0,-9999,-9999,286.489,286.489,0.0,-9999,-9999,304.269,304.269,0.0,-9999,-9999,4.156,4.156,0.0,101.72,101.72,0.0,0.0,0.0,0.0,2.38,2.38,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-3.55929,0.0,45.8333,0.0,-9999,-9999,-9999,-9999,-9999,4.83996,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.946961,0.0,-9999,-9999,-0.946961,0.0,-9999,-9999,-0.887347,0.0,0.0180302,-1.10907,-0.993544,-0.981644,-0.844974,-0.811967,-0.801462,-0.762203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.208231,3.22918,0.0,-9999,-9999,-1.81807,1.81454,0.0,-9999,-9999,-0.208231,3.22918,0.0,-9999,-9999,-1.81807,1.81454,0.0,-9999,-9999,-0.620283,-0.417794,-0.258365,-0.229128,-0.216216,-0.209268,-0.0793407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8918,-1.81807,-1.74774,-1.52898,-1.47129,-1.43006,-1.4063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735828,0.735828,0.581008,0.0600482,1.03772e-06,1.03772e-06,0.273118,0.735828,0.897758,0.999236,1.00409,1.48121,1.68279,1.46836,0.0517504,0.890446,1.03854,1.10907,1.553,1.77336,1.81961,1.84906,2.02457,1.66826,1.61432,0.117918,0.481205,0.783391,1.00245,1.66826,2.07283,2.27004,2.90404,1.63148,1.57774,1.49808,0.0514024,0.975385,1.10359,1.2053,1.55223,1.65787,1.76348,2.04687,-9999,-9999
20090710,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.054,13.015,1.301,13.104,0.987,13.054,0.0,13.015,1.301,0.0,13.104,0.987,0.0,192.651,-9999,-9999,25.803,25.803,0.0,-9999,-9999,344.463,344.463,0.0,-9999,-9999,366.077,366.077,0.0,-9999,-9999,5.997,5.997,0.0,101.006,101.006,0.0,2.402,2.402,0.0,4.425,4.425,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-4.90536,0.0,32.8106,0.0,-9999,-9999,-9999,-9999,-9999,6.60414,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.548745,0.0,-9999,-9999,-0.548745,0.0,-9999,-9999,-0.593393,0.0,0.0407068,-1.01642,-0.930837,-0.856935,-0.531467,-0.356962,-0.352718,-0.347932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763524,1.6241,0.0,-9999,-9999,-2.19035,1.62484,0.0,-9999,-9999,0.763524,1.6241,0.0,-9999,-9999,-2.19035,1.62484,0.0,-9999,-9999,-0.255646,-0.10903,0.0995553,0.527474,0.869643,0.892775,0.900976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.19035,-2.19035,-2.08422,-1.92476,-1.89731,-1.83344,-1.80276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861773,0.861773,0.682191,0.0704823,1.03772e-06,1.03772e-06,0.321799,0.861773,1.05222,1.16959,1.18057,1.27368,1.41052,1.27558,0.0395407,0.930838,0.944233,1.00837,1.27368,1.52231,1.5402,1.55693,2.31873,2.11672,1.91529,0.13965,0.570995,0.870634,1.10855,2.06112,2.40587,2.64628,3.41405,1.11489,1.13588,1.0078,0.0414173,0.602583,0.637129,0.720731,1.10751,1.17398,1.25769,1.34944,-9999,-9999
20090711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.789,13.39,0.913,14.303,1.409,13.789,0.0,13.39,0.913,0.0,14.303,1.409,0.0,193.558,-9999,-9999,55.074,55.074,0.0,-9999,-9999,341.31,341.31,0.0,-9999,-9999,362.716,362.716,0.0,-9999,-9999,5.389,5.389,0.0,100.15,100.15,0.0,5.169,5.169,0.0,3.929,3.929,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-7.16176,0.0,38.1903,0.0,-9999,-9999,-9999,-9999,-9999,2.15657,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.607273,0.0,-9999,-9999,-0.607273,0.0,-9999,-9999,-0.678407,0.0,0.0325373,-1.04296,-0.959278,-0.885453,-0.608799,-0.507106,-0.499003,-0.472795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711973,1.58713,0.0,-9999,-9999,-2.25299,1.68665,0.0,-9999,-9999,0.711973,1.58713,0.0,-9999,-9999,-2.25299,1.68665,0.0,-9999,-9999,-0.256248,-0.112887,0.101183,0.517879,0.747657,0.756411,0.815191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25299,-2.25299,-2.24895,-2.08949,-1.96779,-1.89155,-1.86253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89732,0.89732,0.710887,0.0734401,1.03772e-06,1.03772e-06,0.335694,0.89732,1.09588,1.21761,1.23054,1.33845,1.50459,1.38929,0.0478439,0.959279,0.977276,1.04365,1.48022,1.68293,1.69041,1.74296,2.39847,2.2662,2.00513,0.146155,0.59697,0.893103,1.13565,2.17286,2.49833,2.75156,3.55902,1.38128,1.36756,1.25856,0.0468386,0.789113,0.865864,0.960854,1.32611,1.41702,1.50075,1.70519,-9999,-9999
20090712,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.267,11.37,1.242,13.421,2.127,12.267,0.0,11.37,1.242,0.0,13.421,2.127,0.0,194.514,-9999,-9999,110.173,110.173,0.0,-9999,-9999,299.306,299.306,0.0,-9999,-9999,317.934,317.934,0.0,-9999,-9999,4.799,4.799,0.0,100.106,100.106,0.0,0.0,0.0,0.0,3.744,3.744,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-3.55929,0.0,45.8333,0.0,-9999,-9999,-9999,-9999,-9999,4.83996,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.946961,0.0,-9999,-9999,-0.946961,0.0,-9999,-9999,-0.887347,0.0,0.0180302,-1.10907,-0.993544,-0.981644,-0.844974,-0.811967,-0.801462,-0.762203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.208231,3.22918,0.0,-9999,-9999,-1.81807,1.81454,0.0,-9999,-9999,-0.208231,3.22918,0.0,-9999,-9999,-1.81807,1.81454,0.0,-9999,-9999,-0.620283,-0.417794,-0.258365,-0.229128,-0.216216,-0.209268,-0.0793407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8918,-1.81807,-1.74774,-1.52898,-1.47129,-1.43006,-1.4063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82572,0.82572,0.653165,0.0674898,1.03772e-06,1.03772e-06,0.307795,0.82572,1.00798,1.12085,1.12989,1.54365,1.77268,1.54051,0.0588969,0.890446,1.07321,1.10907,1.64736,1.89127,1.94122,1.97486,2.23601,1.97908,1.82718,0.133267,0.545015,0.846664,1.07951,1.95251,2.31122,2.53898,3.2676,1.60306,1.55428,1.47068,0.0509031,0.953658,1.07545,1.17658,1.52832,1.62759,1.73019,2.00766,-9999,-9999
20090713,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.651,9.911,0.578,11.601,0.917,10.651,0.0,9.911,0.578,0.0,11.601,0.917,0.0,195.518,-9999,-9999,81.338,81.338,0.0,-9999,-9999,309.545,309.545,0.0,-9999,-9999,328.85,328.85,0.0,-9999,-9999,3.432,3.432,0.0,100.08,100.08,0.0,0.39,0.39,0.0,3.514,3.514,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-4.90536,0.0,32.8106,0.0,-9999,-9999,-9999,-9999,-9999,6.60414,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-0.548745,0.0,-9999,-9999,-0.548745,0.0,-9999,-9999,-0.593393,0.0,0.0407068,-1.01642,-0.930837,-0.856935,-0.531467,-0.356962,-0.352718,-0.347932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763524,1.6241,0.0,-9999,-9999,-2.19035,1.62484,0.0,-9999,-9999,0.763524,1.6241,0.0,-9999,-9999,-2.19035,1.62484,0.0,-9999,-9999,-0.255646,-0.10903,0.0995553,0.527474,0.869643,0.892775,0.900976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.19035,-2.19035,-2.08422,-1.92476,-1.89731,-1.83344,-1.80276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749775,0.749775,0.591943,0.0611793,1.03772e-06,1.03772e-06,0.278206,0.749775,0.914743,1.0182,1.02292,1.19548,1.29852,1.18534,0.0317661,0.930838,0.937963,0.964774,1.16888,1.37092,1.39873,1.40519,2.06362,1.67475,1.63847,0.120231,0.489918,0.797359,1.01989,1.67475,2.11273,2.31348,2.95852,1.53639,1.50121,1.40516,0.0500649,0.899416,1.0027,1.10361,1.46765,1.55575,1.65056,1.91348,-9999,-9999
