TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20140111,30.52,1.0,28.87,4.064,1.0,31.698,5.971,1.0,29.345,26.996,3.77,31.022,5.705,30.52,1.0,28.87,4.064,1.0,31.698,5.971,1.0,507.105,370.854,1.0,352.773,370.854,1.0,382.479,1.0,375.77,382.479,1.0,395.312,1.0,395.486,395.312,1.0,34.747,1.0,30.879,34.747,1.0,96.012,95.977,1.0,0.0,0.0,1.0,5.268,4.792,1.0,0.58,0.979166666667,194.6875,1.0,54.625,1.0,501.708333333,1.0,377.176,1.0,37.35,1.0,26.7,1.0,10.0208,1.0,36.5485,1.0,45.7794,44.2659,49.3458,3.11774,4.88882,119.955,1.0,150.251,145.284,161.956,6.31978,13.8812,15.0,1,20,28,20,28,0.646434,1.0,0.122903,0.126302,0.619662,1.0,0.12093,0.124382,0.639596,1.0,0.00362948,0.598951,0.611387,0.619662,0.646434,0.647494,0.669593,0.674645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.12201,0.705391,1.0,0.182999,0.195462,-0.447832,1.10016,1.0,0.155357,0.15536,2.06009,0.673501,1.0,0.180228,0.19287,-0.447832,1.10016,1.0,0.152763,0.152766,2.01219,2.03821,2.06009,2.12201,2.12446,2.17557,2.18725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.447832,-0.447832,-0.447832,-0.447832,-0.447832,-0.445871,-0.444377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.94146,1.91348,1.9455,0.00311126,1.91348,1.92886,1.92886,1.94296,1.95905,1.96314,1.97745,1.30254,1.29382,1.3059,0.00433765,1.28013,1.28243,1.28243,1.29382,1.31593,1.3375,1.35802,1.43983,1.48007,1.46567,0.00754252,1.4296,1.43001,1.43359,1.46297,1.48007,1.48007,1.49429,1.12106,1.15511,1.14271,0.005404,1.11715,1.11725,1.11868,1.14796,1.15057,1.15511,1.16095,-9999,-9999
20140112,33.529,1.0,31.233,4.378,1.0,35.168,6.1,1.0,32.238,29.397,4.141,34.268,5.45,33.529,1.0,31.233,4.378,1.0,35.168,6.1,1.0,506.418,365.688,1.0,343.009,365.688,1.0,396.771,1.0,391.526,396.771,1.0,408.875,1.0,412.052,408.875,1.0,44.721,1.0,41.252,44.721,1.0,95.582,95.513,1.0,0.0,0.0,1.0,3.748,3.975,1.0,0.473617021277,0.979166666667,187.9375,1.0,53.5625,1.0,518.791666667,1.0,379.526,1.0,38.163,1.0,25.2,1.0,17.5208,1.0,30.5602,1.0,39.2569,37.0132,41.2608,3.19056,4.48262,90.0898,1.0,115.727,109.113,121.634,5.30709,10.6922,15.0,1,20,28,20,28,0.817818,1.0,0.123898,0.131603,0.863228,0.979167,0.122074,0.129887,0.862592,0.992708,0.00808668,0.815009,0.816145,0.816454,0.858534,0.894277,0.90488,0.969166,1.0,1.0,1.0,1.0,0.979167,0.979167,1.0,2.01487,1.06266,1.0,0.21457,0.226159,-0.0881856,1.12193,1.0,0.135655,0.141453,2.0053,1.06528,1.0,0.211699,0.223437,-0.00633268,1.2195,0.964286,0.133425,0.139316,2.0053,2.00837,2.011,2.01487,2.07964,2.15131,2.28146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0881856,-0.0881856,-0.0881856,-0.0671881,-0.00814176,-0.00801834,-0.00633268,1.0,1.0,1.0,1.0,0.964286,1.0,0.964286,1.94978,1.91271,1.95197,0.00421171,1.91271,1.9281,1.9281,1.94978,1.96547,1.9821,1.9981,1.07406,1.04948,1.08937,0.00594761,1.0237,1.04948,1.04948,1.08782,1.11029,1.13444,1.13797,1.50315,1.56877,1.53459,0.00692231,1.49815,1.49824,1.50012,1.51862,1.55951,1.56877,1.57661,0.843955,0.901291,0.872516,0.00567637,0.842538,0.842582,0.843136,0.861896,0.89801,0.901291,0.904008,-9999,-9999
20140113,35.969,1.0,34.307,1.917,1.0,37.156,3.456,1.0,34.319,30.938,2.277,36.733,4.19,35.969,1.0,34.307,1.917,1.0,37.156,3.456,1.0,505.693,245.042,1.0,320.172,245.042,1.0,432.479,1.0,401.88,432.479,1.0,450.635,1.0,422.937,450.635,1.0,51.997,1.0,47.67,51.997,1.0,95.021,95.008,1.0,0.158,0.0,1.0,4.241,5.017,1.0,0.579411764706,0.708333333333,115.375,1.0,37.2916666667,1.0,523.083333333,1.0,379.292,1.0,37.793,1.0,23.6,1.0,9.58333,1.0,24.9514,1.0,32.7784,30.22,33.688,2.37353,3.49895,53.4043,1.0,70.1567,64.6809,72.1036,4.22777,6.93902,14.0,1,20,28,20,28,0.943735,0.916667,0.118383,0.143685,0.943077,0.916667,0.116377,0.142037,0.989354,0.916667,0.0113702,0.900539,0.906602,0.943077,0.949278,1.06505,1.06946,1.11559,0.916667,0.916667,0.916667,0.916667,0.916667,0.916667,0.916667,1.69224,0.873934,1.0,0.199793,0.262739,0.350279,1.20088,0.857143,0.133713,0.13431,1.69224,0.873934,1.0,0.197095,0.260693,0.349192,1.20098,0.857143,0.130922,0.131531,1.60428,1.61512,1.69224,1.70597,1.95069,1.95638,2.05797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.341747,0.344019,0.349192,0.350279,0.366067,0.369307,0.372943,0.857143,0.857143,0.857143,0.857143,0.857143,0.857143,0.857143,1.97696,1.93581,1.97739,0.00498422,1.93581,1.94584,1.94836,1.9738,2.00464,2.01649,2.02887,0.956316,0.99273,0.988032,0.00784138,0.908468,0.938247,0.944754,0.99273,1.02452,1.0453,1.06054,1.78552,1.86407,1.81775,0.00740633,1.74534,1.78361,1.78368,1.79001,1.85931,1.86407,1.8703,0.629369,0.699331,0.657608,0.00581887,0.613715,0.628924,0.629,0.634449,0.698442,0.699331,0.701661,-9999,-9999
20140114,29.205,1.0,28.007,4.902,1.0,30.06,6.404,1.0,29.514,27.82,3.404,30.723,5.273,29.205,1.0,28.007,4.902,1.0,30.06,6.404,1.0,504.93,362.896,1.0,350.996,362.896,1.0,393.708,1.0,388.223,393.708,1.0,412.372,1.0,408.579,412.372,1.0,28.046,1.0,29.026,28.046,1.0,95.06,95.019,1.0,0.0,0.0,1.0,4.063,4.166,1.0,0.518085106383,0.979166666667,201.9375,1.0,52.1875,1.0,500.979166667,1.0,375.588,1.0,38.433,1.0,22.0,1.0,16.5625,1.0,22.0564,1.0,28.9752,26.9969,29.7793,2.90136,3.55979,125.94,1.0,165.446,154.15,170.037,5.87193,13.1598,13.0,1,20,28,20,28,-0.0812494,1.0,0.119221,0.120531,-0.0877836,1.0,0.118323,0.119643,-0.0938061,0.999479,0.00268441,-0.117715,-0.116697,-0.116247,-0.0877836,-0.0865281,-0.0812494,-0.0812494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.34987,0.648493,1.0,0.145543,0.145554,-1.09841,1.29721,1.0,0.167276,0.169738,1.34831,0.647392,1.0,0.143212,0.143224,-1.10809,1.28554,1.0,0.166561,0.169034,1.31535,1.3462,1.34831,1.34831,1.34959,1.34987,1.34987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.15603,-1.15603,-1.15603,-1.10809,-1.10455,-1.09841,-1.09841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.59532,1.56973,1.58984,0.00224838,1.56973,1.57691,1.57691,1.58745,1.59793,1.61033,1.61213,1.6831,1.65752,1.68365,0.00351227,1.65752,1.65752,1.65816,1.69352,1.70064,1.70415,1.7068,1.73929,1.79875,1.7621,0.00746838,1.64891,1.73047,1.73082,1.75246,1.78169,1.79875,1.81039,1.32563,1.39009,1.3395,0.00645383,1.25206,1.31054,1.32022,1.32563,1.37995,1.39009,1.39009,-9999,-9999
20140115,30.761,1.0,28.394,4.622,1.0,32.451,7.673,1.0,31.783,28.126,4.183,34.395,6.53,30.761,1.0,28.394,4.622,1.0,32.451,7.673,1.0,504.131,359.438,1.0,327.976,359.438,1.0,396.25,1.0,397.902,396.25,1.0,412.222,1.0,418.756,412.222,1.0,34.336,1.0,38.407,34.336,1.0,94.816,94.806,1.0,0.0,0.0,1.0,5.108,4.925,1.0,0.634864864865,0.770833333333,193.854166667,1.0,51.625,1.0,508.333333333,1.0,375.444,1.0,39.09,1.0,20.5,1.0,16.375,1.0,26.7695,1.0,35.1669,32.7658,36.1428,2.93865,3.86035,105.485,1.0,138.575,129.113,142.42,5.33469,11.2144,12.0,1,20,28,20,28,-0.450478,1.0,0.116204,0.116386,-0.460628,1.0,0.115492,0.115675,-0.424839,1.0,0.00916742,-0.460628,-0.450478,-0.450478,-0.445861,-0.443549,-0.437475,-0.300031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.30213,0.61865,1.0,0.143226,0.144669,-1.67427,1.94429,1.0,0.162434,0.162585,1.29614,0.614765,1.0,0.140421,0.141892,-1.68675,1.9415,1.0,0.162297,0.162448,1.29614,1.30089,1.30213,1.31599,1.33486,1.34165,1.37177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.68675,-1.68675,-1.68675,-1.67427,-1.67272,-1.67272,-1.47444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.58336,1.5555,1.57593,0.00296136,1.5555,1.55871,1.55957,1.56799,1.59458,1.60239,1.60479,2.02922,2.01613,2.00077,0.00828505,1.84571,1.92567,2.01004,2.01154,2.02922,2.04018,2.04226,2.18879,2.24653,2.2083,0.00892833,2.02922,2.1827,2.1829,2.20256,2.23358,2.24653,2.25774,1.25965,1.31772,1.26411,0.00858254,1.12394,1.2178,1.25609,1.25965,1.31124,1.31772,1.31772,-9999,-9999
20140116,26.254,1.0,25.163,3.392,1.0,27.034,5.099,1.0,26.944,25.11,2.475,28.254,4.527,26.254,1.0,25.163,3.392,1.0,27.034,5.099,1.0,503.294,381.979,1.0,358.551,381.979,1.0,354.208,1.0,350.83,354.208,1.0,360.943,1.0,369.264,360.943,1.0,26.104,1.0,27.452,26.104,1.0,95.083,95.101,1.0,0.0,0.0,1.0,5.389,5.681,1.0,0.65,0.916666666667,198.770833333,1.0,56.9583333333,1.0,478.125,1.0,375.259,1.0,36.92,1.0,19.2,1.0,-0.166667,1.0,27.0165,1.0,35.4913,33.0681,36.4762,2.77833,3.75525,137.238,1.0,180.288,167.978,185.291,5.79453,14.0811,11.0,1,20,28,20,28,-0.514584,1.0,0.112316,0.112433,-0.522752,1.0,0.111201,0.11132,-0.513695,1.0,0.0019146,-0.523382,-0.522752,-0.521728,-0.515789,-0.512641,-0.512491,-0.498103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.21149,0.416814,1.0,0.14342,0.14391,-1.71543,1.61732,1.0,0.154697,0.154697,1.1926,0.407612,1.0,0.139945,0.140447,-1.71543,1.61732,1.0,0.154123,0.154123,1.19114,1.1926,1.19497,1.2087,1.21598,1.21633,1.31478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.71543,-1.71543,-1.71543,-1.71543,-1.71543,-1.71543,-1.71543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33161,1.31402,1.32103,0.00201139,1.31107,1.31135,1.31343,1.31467,1.33161,1.33854,1.34238,1.85333,1.83677,1.83473,0.00273457,1.78559,1.82686,1.82926,1.83473,1.85118,1.85333,1.85487,2.0373,2.08235,2.05485,0.0105416,1.87717,2.03184,2.03388,2.03917,2.08141,2.08235,2.14461,1.67593,1.72538,1.66996,0.00982988,1.50752,1.57748,1.67125,1.67593,1.71287,1.72538,1.72538,-9999,-9999
20140117,24.072,1.0,23.244,4.096,1.0,24.664,5.322,1.0,24.732,23.08,3.084,25.912,4.84,24.072,1.0,23.244,4.096,1.0,24.664,5.322,1.0,502.42,377.5,1.0,356.776,377.5,1.0,349.938,1.0,344.024,349.938,1.0,361.768,1.0,362.108,361.768,1.0,20.377,1.0,21.923,20.377,1.0,95.497,95.498,1.0,0.0,0.0,1.0,5.216,5.228,1.0,0.689787234043,0.979166666667,201.833333333,1.0,56.2916666667,1.0,467.291666667,1.0,373.524,1.0,35.614,1.0,18.0,1.0,5.0,1.0,20.9934,0.979167,27.5788,25.6958,28.1792,2.50022,3.10484,135.303,0.916667,177.747,165.611,181.616,5.90567,13.2533,10.0,1,20,28,20,28,-0.753038,0.958333,0.109254,0.109263,-0.755731,0.958333,0.108722,0.108731,-0.75456,0.958333,0.000330272,-0.758197,-0.755731,-0.755642,-0.755206,-0.753038,-0.752877,-0.752249,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,1.11911,0.29138,1.0,0.123748,0.123792,-2.04335,1.42479,0.928571,0.157357,0.157357,1.11288,0.289963,1.0,0.12313,0.123174,-2.04335,1.42479,0.928571,0.156597,0.156597,1.11096,1.11288,1.11308,1.11462,1.11911,1.11948,1.12093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.04606,-2.04335,-2.04335,-2.04335,-2.04335,-2.04335,-2.04335,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,1.21022,1.20082,1.20136,0.00158677,1.18877,1.19556,1.19594,1.20077,1.21022,1.21234,1.21404,1.96586,1.95655,1.95592,0.00153247,1.94431,1.94844,1.94913,1.95381,1.96586,1.96754,1.96924,2.0621,2.09954,2.07847,0.0123876,1.88734,2.05599,2.05924,2.0621,2.09196,2.09954,2.20057,1.95129,1.99627,1.94282,0.00944712,1.79287,1.85651,1.94712,1.95129,1.97886,1.99627,1.99627,-9999,-9999
20140118,25.855,1.0,24.89,3.93,1.0,26.544,5.789,1.0,24.964,23.117,3.505,26.283,5.261,25.855,1.0,24.89,3.93,1.0,26.544,5.789,1.0,501.508,379.667,1.0,358.277,379.667,1.0,353.729,1.0,341.538,353.729,1.0,363.049,1.0,359.494,363.049,1.0,25.092,1.0,23.282,25.092,1.0,95.61,95.562,1.0,0.0,0.0,1.0,4.929,4.56,1.0,0.563404255319,0.979166666667,198.083333333,1.0,56.9166666667,1.0,476.25,1.0,374.798,1.0,35.789,1.0,16.9,1.0,8.54167,1.0,25.3562,1.0,31.7602,31.0358,34.0267,2.70804,3.49986,128.22,0.979167,160.603,156.94,172.064,5.49821,12.4869,9.0,1,20,28,20,28,-0.453552,1.0,0.112311,0.112927,-0.461546,1.0,0.110713,0.111337,-0.469384,1.0,0.00295128,-0.510856,-0.477097,-0.468668,-0.461546,-0.459606,-0.453552,-0.453552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.23295,0.772169,1.0,0.150699,0.153138,-1.62993,1.35047,1.0,0.151117,0.151117,1.21446,0.769098,1.0,0.145953,0.14847,-1.62993,1.35047,1.0,0.150273,0.150273,1.10042,1.1785,1.19799,1.21446,1.21895,1.23295,1.23295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.62993,-1.62993,-1.62993,-1.62993,-1.62993,-1.62993,-1.62993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24829,1.24083,1.24237,0.00134128,1.23194,1.23626,1.23804,1.24083,1.24829,1.25371,1.25496,1.70926,1.70237,1.71176,0.00245408,1.69438,1.69438,1.70237,1.70926,1.71615,1.72238,1.7439,2.50889,2.54482,2.52249,0.0141186,2.26789,2.50342,2.50875,2.50929,2.54482,2.54482,2.65321,1.87835,1.91796,1.85572,0.0143851,1.61504,1.70367,1.87573,1.87835,1.9111,1.91796,1.91796,-9999,-9999
20140119,27.756,1.0,27.299,4.196,1.0,28.083,5.475,1.0,26.37,24.361,3.511,27.804,5.134,27.756,1.0,27.299,4.196,1.0,28.083,5.475,1.0,500.559,367.688,1.0,351.885,367.688,1.0,379.027,1.0,363.141,379.027,1.0,391.971,1.0,382.208,391.971,1.0,25.982,1.0,23.697,25.982,1.0,95.467,95.418,1.0,0.0,0.0,1.0,5.168,5.21,1.0,0.615416666667,1.0,209.276595745,0.979166666667,54.0,1.0,487.458333333,1.0,373.776,1.0,36.716,1.0,15.9,1.0,15.7083,1.0,17.4245,1.0,22.8904,21.6487,23.5256,2.75816,3.08923,125.544,1.0,164.926,155.979,169.503,5.95865,11.662,8.0,1,20,28,20,28,-0.311765,1.0,0.10445,0.104453,-0.311242,1.0,0.103937,0.10394,-0.313341,1.0,0.000754782,-0.327243,-0.312957,-0.311765,-0.311765,-0.311242,-0.311242,-0.311242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2856,0.359627,1.0,0.111252,0.11127,-1.43331,1.55284,1.0,0.153159,0.153159,1.28681,0.35891,1.0,0.110348,0.110366,-1.43331,1.55284,1.0,0.15254,0.15254,1.2498,1.28284,1.2856,1.2856,1.28681,1.28681,1.28681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.43331,-1.43331,-1.43331,-1.43331,-1.43331,-1.43331,-1.43331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28948,1.28439,1.28708,0.00117768,1.27639,1.28136,1.28439,1.28445,1.29001,1.29597,1.29993,1.60072,1.59563,1.60042,0.00106703,1.59313,1.59563,1.59563,1.59621,1.6076,1.60936,1.61117,3.02989,3.06404,3.0393,0.0160412,2.70782,3.02696,3.02989,3.03201,3.06404,3.06404,3.17444,1.96676,2.0015,1.93424,0.0174109,1.6416,1.7598,1.96511,1.96676,1.99538,2.0015,2.00912,-9999,-9999
20140120,28.009,1.0,27.569,2.856,1.0,28.324,5.045,1.0,26.723,24.858,3.214,28.054,5.142,28.009,1.0,27.569,2.856,1.0,28.324,5.045,1.0,499.573,348.542,1.0,342.75,348.542,1.0,373.004,1.0,379.252,373.004,1.0,403.882,1.0,399.147,403.882,1.0,25.991,1.0,24.216,25.991,1.0,95.33,95.277,1.0,0.0,0.0,1.0,5.848,5.903,1.0,0.743043478261,0.958333333333,-9999,0.0,50.8958333333,1.0,489.520833333,1.0,373.491,1.0,37.424,1.0,14.9,1.0,12.2917,1.0,20.7458,1.0,25.9855,25.3928,27.8398,2.7854,3.324,136.155,1.0,170.543,166.653,182.713,5.46058,13.0977,7.0,1,20,28,20,28,-0.224161,1.0,0.102146,0.102146,-0.224161,1.0,0.101516,0.101516,-0.225566,1.0,0.000971802,-0.25196,-0.224353,-0.224161,-0.224161,-0.224103,-0.224103,-0.224094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35209,0.369229,1.0,0.0991134,0.0991138,-1.33608,1.38665,1.0,0.153173,0.153173,1.35209,0.369229,1.0,0.0985333,0.0985337,-1.33608,1.38665,1.0,0.152217,0.152217,1.2878,1.35165,1.35209,1.35209,1.35222,1.35222,1.35225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.33608,-1.33608,-1.33608,-1.33608,-1.33608,-1.33608,-1.33608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.38763,1.3913,1.38666,0.00403589,1.32658,1.37303,1.38201,1.3913,1.39569,1.40183,1.42456,1.61179,1.61547,1.61223,0.00351052,1.56494,1.59775,1.60611,1.61547,1.61979,1.62593,1.64867,3.33313,3.36308,3.34004,0.0181184,2.96095,3.32333,3.33114,3.33726,3.36308,3.36308,3.49514,2.01915,2.05023,1.97974,0.0194881,1.64945,1.78125,2.01852,2.01915,2.04453,2.05023,2.05699,-9999,-9999
20140121,21.063,1.0,21.95,3.974,1.0,20.43,1.571,1.0,22.14,20.558,2.428,23.271,1.612,21.063,1.0,21.95,3.974,1.0,20.43,1.571,1.0,498.549,124.854,1.0,147.607,124.854,1.0,356.184,0.770833,396.644,367.994,0.770833,425.727,1.0,417.433,425.727,1.0,8.13,1.0,12.131,8.13,1.0,95.391,95.342,1.0,8.675,9.2,1.0,6.016,5.449,1.0,0.714411764706,0.708333333333,-9999,-9999,16.4375,1.0,430.833333333,1.0,399.747,1.0,29.797,1.0,13.8,1.0,-34.875,1.0,37.9885,1.0,47.5831,46.4978,49.9052,3.09048,3.99135,35.1435,1.0,44.0195,43.0155,46.1676,3.37784,4.10728,6.0,1,20,28,20,28,-0.0597055,1.0,0.11727,0.11727,-0.0597055,1.0,0.116259,0.116259,-0.0599823,1.0,0.000117756,-0.0624473,-0.0605052,-0.0597055,-0.0597055,-0.0597055,-0.0597055,-0.0597055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.737616,1.28346,1.0,0.180332,0.180335,-0.6255,1.7034,1.0,0.144699,0.144699,0.737616,1.28346,1.0,0.17908,0.179082,-0.6255,1.7034,1.0,0.143259,0.143259,0.731275,0.735766,0.737616,0.737616,0.737616,0.737616,0.737616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.6255,-0.6255,-0.6255,-0.6255,-0.6255,-0.6255,-0.6255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.23887,1.25947,1.2404,0.00640198,1.1585,1.20116,1.21076,1.25632,1.25947,1.27612,1.29433,1.29858,1.31917,1.30038,0.00631816,1.22095,1.26167,1.27046,1.31603,1.31917,1.33582,1.35404,2.43294,2.45151,2.44955,0.0209232,2.19631,2.38174,2.3947,2.43294,2.45151,2.46634,2.68021,1.83001,1.87585,1.84611,0.012467,1.60294,1.83001,1.83001,1.83877,1.8548,1.87585,1.94691,-9999,-9999
